featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,3 January 2021,19:53:06,Dope place to work, Enterprise Business Representative,"San Francisco, CA",Former Employee ,full-time, more than a year,0,Work life balance. is the best out there.,Lack of communication from leadership regarding big changes,,4.0,,,,,,,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,9 December 2020,04:09:58,Great workplace, Software Engineer,Alexandria,Former Employee ,full-time,,0,"Great, remote friendly, flexible, awesome team.","The only cons is that it doesn't hire from all places in the world, i had to work through third party co.",,5.0,,,,,,,,,,,,
0,0,0,8 December 2020,18:17:16,Review, Senior Software Engineer,"Durham, NC",Current Employee ,full-time,,0,"Unlimited vacation, good health insurance, fully remote",No cons at this moment,,5.0,,,,,,,,,,,,
0,0,0,8 December 2020,19:25:06,Accelerating progress, Manager,,Current Employee ,full-time,,0,Great opportunities to make an impact!,"Very busy, hard to keep up!",,5.0,,,,5.0,5.0,,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,1 December 2020,05:57:01,High Quality Solutions, Senior Account Executive,"Atlanta, GA",Current Employee ,full-time,,0,"Customers love GitHub, internal GitHub culture is amazing",None that I can think of,,5.0,,,,,,,,,,,,
0,0,0,12 December 2020,14:43:52,Great place for remote work, Senior Software Engineer,,Current Employee ,full-time, less than a year,0,Great for remote work since 80% is remote,Not good if you don't like working with people from various timezones,,4.0,5.0,5.0,5.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,5 November 2020,06:18:03,Resting on reputation at this point, Marketing,"San Francisco, CA",Former Employee ,full-time, more than a year,17,"• Life changing pay + benefits + stipends
•&nbsp;Remote first organization, home office setup
• Extremely talented ICs - some of the smartest people I've worked with
•&nbsp;Passionate legacy employees
• World class products & experiences
• Opportunity to learn and grow
•&nbsp;MSFT acquisition added much more resources","GitHub is no longer the friendly, employee first driven company it had built it's reputation on. Since the MSFT acquisition, the environment has changed drastically, leaving behind very few remnants of once a thriving culture. 

•&nbsp;Cliquey. Very personality driven culture; character is less important. 
• Not a lot of empathy. Demanding hours & workloads increase by the day. 
•&nbsp;Constant change without much transparency. Lots of re-orgs. 

• Review process is broken with no ability to respond to critique.
• Fail-fast, fail-small mentality, with little margin for error

• Does not value diversity! 
• GitHub actively has an open ICE contract. 
• Women and POC have an incredibly high turn over rate and are paid significantly less than their white colleagues.
• There is only 9% diversity in leadership.
•&nbsp;ERGs do a majority of the labor to push diverse agendas and equity.","Stop promoting this company as one with ""values"". Hire leadership and managers who have empathy and care about the company, not those looking to jump on an MSFT rocketship. Have accountability for decision making that affects whole teams and work streams.",3.0,2.0,2.0,1.0,4.0,5.0,2.0,Doesn't Recommend,Positive Outlook,No Opinion of CEO,,,
0,0,0,15 November 2020,16:28:16,It is a mess., Marketing,,Current Employee ,full-time, more than a year,3,ICs here are brilliant. The brand has a way of attracting some of the most talented people you’ll ever work with.,"Leading all those smart people in one direction is apparently hard. Product slips and changes direction constantly, putting customers at risk and affecting sales morale. CEO appears to struggle getting a handle on the right level of involvement and communicating vision for the company, while leadership deals with his whims. Also its really, really not diverse, especially leadership.","Stop spreading the company so thin. We accuse our primary competitor of doing so much that they do it all poorly, and we’re headed on the same direction.",2.0,4.0,3.0,1.0,2.0,5.0,2.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,15 October 2020,09:01:31,Best support role, Technical Support Engineer,"Sacramento, CA",Current Employee ,full-time, more than a year,1,Teammates are the best in the world . Excellent benefits. The work is challenging and stimulating. Most jobs are work from home.,Leadership changes too often. Some changes don't make sense and are not communicated well.,Be a wee bit more methodical about proposed changes. Some failures are hard to come back from.,5.0,5.0,5.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,23 October 2020,04:56:14,"Great pay and benefits, slipping values", Community Manager,"Urbana, IL",Current Employee ,full-time, more than 3 years,5,"- the ICs are amazing. Some of the best people I've worked with
- pay and benefits are great","- have an active contract with ICE
- becoming more corporate all the time
- lost the GitHub magic",,3.0,4.0,2.0,3.0,4.0,5.0,2.0,Doesn't Recommend,Positive Outlook,Disapproves of CEO,,,
0,0,0,28 August 2020,06:12:19,Best company I've ever worked with, Solutions Engineer,"Austin, TX",Current Employee ,full-time, more than 3 years,0,,,,5.0,3.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,8 September 2020,06:21:27,GitHub Campus Expert, Campus Expert,Bangalore,Current Employee ,part-time, less than a year,0,It is good and they are cooperative,I love working as a campus expert and am satisfied,nothing,4.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,25 August 2020,10:24:12,Student,,,Current Employee ,full-time,,0,very good platform for learning,Nothing to say about it,,4.0,,,,,,,,,,,,
0,0,0,23 July 2020,09:48:39,Great company to work for, Senior Manager,,Current Employee ,full-time, less than a year,0,"Engaged, responsive leadership
Great salary & benefit package
Sincere work to build a culture of inclusion
Lots of opportunities to develop professionally",Can't think of anything at this point.,,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,18 August 2020,10:46:37,Chaotic leadership and inconsistent vision, Support Engineer,,Former Employee ,full-time, more than 5 years,6,"Remote work and (at the time) competitive salary.
Looks good on your resume.
ICs are some of the most caring and talented people I had a chance to work with.","The SLT doesn't understand the product.

They burnt out any kind of good will they had post acquisition and seem intent on getting rid of any ""pre-acquisition"" employee.

 If you weren't working for Microsoft before the acquisition, it's likely your voice doesn't count. Experience is being dismissed in favour of whoever can get a hold of the CEO.

As a result, ICs are burnt out from the constant disregard, as well as the incessant change of vision and strategy.

Career path is nearly non-existent.","It's probably too late now that most employees who had expertise left or were fired, but take the time to sit down and understand the product. Don't dismiss the employees that helped create a 7 billions company.",1.0,4.0,1.0,,1.0,5.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO,,,
0,0,0,1 June 2020,21:57:02,Diversity problems and lack of accountability, Senior Engineer,,Current Employee ,full-time,,27,Strong culture of empathy and kindness. Remote first work allows for great flexibility and work/life balance.,"Difficult to have hard conversations because it's not acceptable to criticize one other. Company and leadership are 70% white despite claiming to embrace diversity, inclusion & belonging.","Get real -- either you're serious about diversity or you're not. The numbers don't lie.

Show some accountability for your decision-making. Switching product directions every 3 months is an indication that something is really not right.",3.0,5.0,3.0,,2.0,2.0,3.0,Doesn't Recommend,Positive Outlook,No Opinion of CEO,,,
0,0,0,14 June 2020,10:30:20,The best company to work for, Project Manager,,Current Employee ,full-time,,0,"Github walks the walk. You hear many employers say they care about their employees, but Github acts on it. Peers are respectful and the culture is fun. Work is interesting and I've learned a ton from my manager and team.",None that I can think of,,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,29 May 2020,19:04:26,Developer Program Member,,,,,,0,It is open for all and also has so many tools and resources for developers to work on and to contribute to the open source softwares,I don't think they've missed anything they've built a great system,,5.0,5.0,5.0,,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,18 May 2020,04:22:45,Great company with awesome tech and even more awesome people, Engineer,,Current Employee ,full-time, less than a year,0,"Fantastic people and focus on culture
Remote & work/life harmony
Great benefits
High level of autonomy and space to be creative
Surrounded by motivated and capable colleagues -> learning all the time","Uncertainty around what'll come out of the Microsoft/GitHub union
Can be overwhelming at times",Don't lose track of what makes GitHub great during the MSFT venture,5.0,5.0,5.0,,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,27 April 2020,16:43:57,Great company and culture, Solutions Engineer,,Former Employee ,full-time, more than 3 years,0,"Event and vibe, energy in the group",a lot of travel in the region,,5.0,4.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,20 April 2020,16:53:03,No I in Team - Great place to work, Enterprise Business Representative,"San Francisco, CA",Current Employee ,full-time, less than a year,1,"Friendly atmosphere
Great co-workers
Remote friendly
flexible work schedule
great benefits
clear communication","Big learning curve
constant learning
I don't really have any cons, but this thing has a minimum amount of words.",,5.0,4.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,20 March 2020,02:42:24,"Fantastic people, less than ideal leadership", Software Engineer,,Former Employee ,full-time,,19,"GitHub has incredible front line workers. Coworkers were caring and empathetic for the most part. They are still an A+ name on your resume, though that may be declining.","GitHub is the most chaotic place that I have ever worked. Leadership is hilariously inept for such a large company. Late in 2019 we almost doubled the number of employees quite literally overnight with absolutely no preparation. Internal resources are stressed to the limit dealing with the constant demands of leadership. Come to GitHub knowing that it will help your resume, but that you will largely do your best work after you leave.",,2.0,1.0,3.0,,5.0,5.0,1.0,Recommends,Neutral Outlook,Disapproves of CEO,,,
0,0,0,20 March 2020,09:05:42,Software Engineer, Senior Software Engineer,,Current Employee ,part-time,,0,"Colaborative work, technologic, up to date","Low work from home, oportunities",,5.0,,,,,,,,,,,,
0,0,0,7 January 2020,19:33:41,Growing pains; fun but dysfunctional, Senior Software Engineer,,Former Employee ,full-time, more than 3 years,3,"Some seriously talented and caring coworkers, working at huge scale.","Mismanagement is almost endemic; expect initiatives to be taken up wholeheartedly, then dropped a few months later. The Microsoft acquisition has not been great, and the SLT have burnt so much goodwill.",,3.0,4.0,3.0,,3.0,4.0,2.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO,,,
0,0,0,31 October 2019,03:41:14,Lots of favoritism, Support,,Current Employee ,full-time,,5,For pros I would say you can work remotely,"GitHub is overrated, no career opportunities, lots of favoritism",,3.0,5.0,2.0,,1.0,4.0,1.0,Doesn't Recommend,Negative Outlook,Approves of CEO,,,
0,0,1,14 October 2019,10:51:00,Senior Software Engineer,,,Current Employee ,full-time,,0,"Good work environment , challenging work","Nothing much, Unable to adjust work life balance due to workloads",,5.0,3.0,3.0,,5.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,21 August 2019,13:32:31,Some days were great. Others sucked away your soul., Marketing Director,"San Francisco, CA",Former Employee ,full-time, less than a year,33,"-Benefits are good. 
-Remote work can be good. 
-Company is strong. 
-Microsoft helping GitHub to mature. 
-Microsoft channel is huge for enterprise sales.","- Clicks. Build the right relationships or your career will be limited. While this is true everywhere I've worked, it was more noticeable in certain pockets. 
- Poor management in some areas. CMO is desperately needed.
- Rotating door in some departments. When everyone is underperforming, maybe it's time to replace the leadership. 
- Claim to support fail-fast, fail-small mentality, but will punish people for it at reviews. 
- Their 360 review process is implemented poorly. I've seen several people be hurt by feedback that the subject never received nor could respond to. 
- Remote work success depends on management. New CEO is in the office and rewards ""tap on the shoulder"" availability. 
- They are trying to shift to being decision-oriented, but in practice, decisions are made much higher in the organization than they should.","- Practice what you preach about making decisions. 
- Give people the benefit of the doubt and an opportunity to try, fail, and learn.
- Be careful about rewarding proximity in a remote-oriented environment.",3.0,4.0,3.0,,3.0,5.0,3.0,Doesn't Recommend,Positive Outlook,Approves of CEO,,,
0,0,0,8 October 2019,01:45:32,Great ride, Video Editor/Producer,"San Francisco, CA",Current Employee ,full-time, more than 5 years,0,People I met and grew with,Introduction of managers upon the sunsetting of a flat org,,5.0,4.0,3.0,,5.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,22 August 2019,07:38:04,pros,,,Current Employee ,part-time,,0,Very useful to learn new things,Nothing cons in this github,Learn to use github efficiently,5.0,,,,,,,,,,,,
0,0,0,6 August 2019,14:29:12,Good Place, EBR,,Current Employee ,full-time, more than a year,3,Great Place to grow and learn i tech,Management is sometimes micromanagy and unorganized,,4.0,,,,,,,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,16 July 2019,11:39:40,Amazing, Software Engineer,"San Francisco, CA",Former Employee ,full-time, more than a year,3,"- Friendly
- Technically rewarding
- Good management",- Could use more diversity,,5.0,3.0,4.0,,5.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,11 May 2019,14:22:17,great place,,,Current Employee ,part-time,,3,great place to work at,"nothing really, i dont have too many complaints",,5.0,,,,,,,,,,,,
0,0,0,6 May 2019,11:57:41,A pretty good company to work for, Solutions Engineer,,Current Employee ,full-time, more than a year,4,"Great remote culture, a lot (but a lot) of great and smart people still around even after IPO, very good benefits (5month parental leave), decent learning budget, tooling and hardware at your choice. New CEO appears to be the real deal.",Still a US SF company (lots of politics) but nothing out of the ordinary. Some departments just don't work no matter how many (different) people you throw at it.,Manage less.,4.0,4.0,5.0,,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,28 January 2019,16:10:03,Best place I've ever worked, Sales,"San Francisco, CA",Current Employee ,full-time, more than a year,6,"Trust, flexibility, great product, brand name, awesome leadership that has done this before. I really feel that these will be the best working years of my career. There's plenty of room for promotions if you hit your numbers and with Microsoft in the picture, I have no doubt their influence will accelerate our ability to succeed.","Just like any startup we learn by doing, so there are occasional ups and downs, but the growth mindset and comfort with mistakes is embraced at the highest levels of leadership.","Keep on modelling the right behavior and as you bring in additional leaders, make sure they fit the mold of what you're working to build.",5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,26 January 2019,23:23:07,great, Specialist,"New York, NY",Former Employee ,full-time, less than a year,1,it was wonderful lots of fun,none is wrong with this placce,nothing,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,4 January 2019,16:11:41,A sinking ship,,,Former Employee ,full-time,,87,"Remote friendly in theory. (it really depends on your team)
Some of the smartest and most incredible people I've met. Unfortunately none of them were valued by leadership.","GitHub used to be a dream job. But the company is changing and with it leadership is showing it's true colors. This isn't a company that values diversity in any way other than name. Leadership is toxic and abusive, and no one in charge will actually discipline the people who need it. Women and POC have an incredibly high turn over rate, but the company still claims to value equality.",Hire people who value people to lead people. Stop abusing and underpaying women. Start taking a good hard look at your company 'values' and see if you're actually meeting them.,1.0,1.0,1.0,,1.0,4.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,1,5 December 2018,13:49:01,Bright outlook,,,Current Employee ,full-time, less than a year,5,"-Amazing benefits and flexibility
-Super promising new CEO 
-Generally all very nice co-workers to interact and work with 
-Customer-centric approach and new management being added","Still have some processes that need to be worked out, growing challenges",,5.0,5.0,5.0,,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,25 September 2018,20:21:34,"Amazing benefits, respectful and inclusive culture. Overall a great place to work.",,,Current Employee ,full-time, more than a year,17,"The ability to work remotely, unlimited vacation, good pay, excellent healthcare benefits, 401K matching, learning and development stipend. I work in a fantastic team with kind, hard-working and easy-going people. Since I am a remote employee, I log in every day thinking about how lucky I am to have joined such a great company where people treat me with respect and where I do not have to commute. Sure, there are times when there's confusion, not clear direction and ambiguity, or other times when the company has sold their product to companies or to government agencies that seem to oppose company values, but this happens in all companies. In spite of those things, which I consider a few bumps in the road, I find that the company has an amazing culture and that they spend a lot of effort in trying to keep the culture open, friendly, respectful and inclusive. Sure, things have changed, and maybe 2 years ago, the culture was better than now, but even so, this is much better than so many other companies that have strict hierarchies, bully and toxic cutures, or that give you barely 10 days of time off. I feel happy and valued at GitHub and it has improved my quality of life ten-fold from my previous job. I feel that many people at GitHub do not realize how good it is at GitHub and they focus on the few negative areas that can be improved, and do not realize that other companies are so much worse. My personal experience has been great and all in all it's one of the best companies to work for, and I have already been lucky to work for 2 other amazing companies.","I am very concerned that this is too good to stay this way, and my biggest concern is about the GitHub acquisition. Other cons are that there is ambiguity and constant change. Also, lately we have more restrictions about much we can spend on the phones we use for work or laptops get now replaced less often. This makes me feel that will be even tighter once we are under Microsoft.","Improve communication. Sometimes, several months go by before we have a company all-hands meeting. Concerned about the company being acquired by Microsoft.",5.0,5.0,5.0,,4.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,1,11 July 2018,06:45:23,Chaos and Incompetence Abound,,,Former Employee ,full-time, less than a year,60,"The benefits are outstanding the the pay is decent. There is a full bar at HQ if you are really into drinking.

You don't have to use your real name. Everyone uses monikers like the 1995 movie, Hackers. You can even change your title to ""Nasty Woman"" before an election and that's HR approved.","The management lackluster and direction is constantly changing. Re-orgs occur quarterly due to the lack of experience and direction of leadership. At this point it's just rearranging the deck chairs of the Titanic. Anyone who has worked for a grown-up company will not be able to stand the immaturity.

The positive reviews here don't surprise me. The majority of the company is young and lacks any experience. So to those people, a full bar and free lunch is a dream job. But the real story is one of paying lip service to volunteering and diversity. Organizing large volunteer efforts only to put in 30 minutes before leaving to go and spend several thousand dollars on a five star restaurant. But it's all okay because we selected a city to visit that is ""diverse"". Yes, that's their idea of diversity. Help out for 30 minutes in a poor community and then make sure you have a good time at your restaurant & bar only the top 1% of the population can afford.",What management?,2.0,4.0,1.0,,1.0,2.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,1,15 July 2018,16:21:07,A unique company with unique opportunity,,"San Francisco, CA",Current Employee ,full-time, more than a year,10,"GitHub has evolved considerably over the past year. From solidifying its vision, to exponentially expanding its B2B market presence, to an eventual acquisition by Microsoft. With regards to growth potential, the future has never been brighter. 

My experience at GitHub has been overwhelmingly positive, and the growth opportunities are abundant. With excellent leadership, numerous development opportunities, and a top-of-the-line benefits package, I can confidently say that I love my job.","The vast majority of complaints relate to growing pains and management changes. 

Although none of these have impacted me directly, it is important to note that this is a major turning point in the company’s history.",Keep on listening to your employees. Their opinions are more valuable than that of any consultant.,5.0,5.0,5.0,,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,10 July 2018,07:29:43,Great Company,,,Former Employee ,full-time,,5,This company really tried to treat their employees as best as possible. There was the old saying of optimize for happiness which I feel like they really strived to achieve. I wish them all of the best in their acquisition by Microsoft.,Can't think of any complaints that are present at the company that are not the usual development areas of any company.,Keep up the great work!,5.0,,,,,,,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,25 June 2018,18:30:38,Can Working Be this Amazing?, Sales Associate,Sydney,Current Employee ,full-time, less than a year,5,"Working at a company like GitHub certainly is not for everyone. They do place a significant amount of trust on each employee to do what is right for the company, the customer and the values that we have to uphold. In saying this, if you are a self-motivated individual, you should find that GitHub is a place where you can truly thrive!

1. Remote Work. Don't come in with preconceived notions. This is the real deal. You have the autonomy to pretty much create your own workflow. So don't feel guilty about that 30 minute nap after lunch on a Wednesday!

2. Benefits. The benefits rock. Especially the T&E. Nope I'm not gonna be the one to spill the beans but you will be well satisfied upon receiving your benefits package!

3. Positive environment. I read the earlier posts. I am somewhat newer so maybe I am still wearing rose colored glasses. But honestly, there seems to be an extremely positive culture.","1. Sense of Entitlement. I do feel that some workers internally have a sense of entitlement type of feeling. As such, being as GitHub has generally been a company that empowers its workers, anytime something is changed to safeguard the company as a whole, or if something is implemented that doesn't go with someone's exact suggestion, people can get a bit touchy feely about it. (Hence some of the earlier reviews I imagine). The grass is NOT always greener on the other side.

2. Onboarding. I loved onboarding. But it is quite confusing. This is always going to be a challenge with a company that focuses on being distributed like we are. But it is a notable challenge especially to some.","I like my managers and my team. I don't feel as if I am 'too junior,' to sync up with high Leadership on a consistent basis. My overall feeling is that most people are truly trying their best here at GitHub. In so long as you have the will, someone will make a way!",5.0,5.0,4.0,,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,8 June 2018,07:53:09,Poor Management.,,,Former Employee ,full-time, more than a year,20,"Great benefits, culture and perks. (the best in the industry)
One of the best places I got to work for when it comes to their awesome remote policy.
Overall, the employees thrive on support, and encouragement to perform your best work everyday.","There is no little to none leadership when it comes to expectations and goals set company wide. 

The recruiting team is an absolute mess. No expectations, POLITICS, FAVORITISM, and of course no set goals when it comes to employee growth.

No set processes followed or implemented, consistent fire drills and no change.","Politics and favoritism will lead to an absolute failure for team growth and culture. 
Management needs to follow what they sell to candidates. 

Poor and micro management being implemented in the team, neglected by seniors, will cause people to leave or feel burnt out. Change it.",3.0,4.0,4.0,,3.0,5.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
