featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,15 November 2020,18:40:59,Great, Project Officer,Hong Kong,"15 November 2020
""Great""
4.0
★★★★★
Current Employee ",full-time,,0,Great for Work-life balance in PolyU,Career path is not good,,4.0,3.0,3.0,3.0,2.0,2.0,3.0,,,,,,
0,0,0,15 November 2020,18:47:32,Work, Senior Administrative Assistant,"Hung Hom, Kowloon City","15 November 2020
""Work""
4.0
★★★★★
Current Employee ",full-time,,0,"work life balance, get off work on time","Low salary, difficult to get promotion",,4.0,3.0,2.0,3.0,2.0,3.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,9 November 2020,00:25:19,PT research assistant as a student, Research Assistant Part Time,Hong Kong,"9 November 2020
""PT research assistant as a student""
5.0
★★★★★
Current Employee ",part-time,,0,International faculty and world-class facilities,students union brings politic matters into the campus,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,
0,0,0,7 November 2020,08:57:01,"If you have time, you should do it", Student Assistant,Hong Kong,"7 November 2020
""If you have time, you should do it""
4.0
★★★★★
Former Employee ",part-time,,0,Can work with your own time,Sometimes have to do repetitive work,,4.0,3.0,4.0,4.0,3.0,3.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,3 November 2020,06:31:53,PolyU,,Hong Kong,"3 November 2020
""PolyU""
5.0
★★★★★
Current Employee ",full-time,,0,a very good and open school,maybe the campus can be larger,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,29 October 2020,04:31:09,Current work, Research Assistant,Hong Kong,"29 October 2020
""Current work""
4.0
★★★★★
Current Employee ",full-time,,0,Thanks for the time and I will do it,We will have our meeting very often,,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,,,,,
0,0,0,3 November 2020,23:25:50,Work life balance, Research Assistant,"Hung Hom, Kowloon City","3 November 2020
""Work life balance""
3.0
★★★★★
Former Employee ",full-time, more than 3 years,0,"Work life balance
Much to learn","Low salary
Very limited fringe benefit",,3.0,5.0,4.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,,,,
0,0,0,19 October 2020,08:00:53,After school part time job opportunity, Student Assistant,"Hung Hom, Kowloon City","19 October 2020
""After school part time job opportunity""
5.0
★★★★★
Former Employee ",part-time, more than a year,0,Learn administrative skills and spend time wisely,Less time to do revision,,5.0,,,,,,,,,,,,
0,0,0,16 October 2020,03:24:30,Good, Assistant Professor,Hong Kong,"16 October 2020
""Good""
4.0
★★★★★
Current Employee ",full-time,,0,"Research support, location (downtown), good students",Restaurant food could be improved,,4.0,,,,,,,,,,,,
0,0,0,17 November 2020,15:49:33,Depends on your supervisor, Executive Officer,Hong Kong,"17 November 2020
""Depends on your supervisor""
1.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Great health insurance benefit. Has a clinic in the School.,Boss is a jerk. Restaurants suck.,,1.0,3.0,1.0,,1.0,4.0,1.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,26 October 2020,02:40:04,Stable chioce, Assistant Officer,"Hung Hom, Kowloon City","26 October 2020
""Stable chioce""
3.0
★★★★★
Current Employee ",full-time,,0,Good welfare and a nice environment.,The remuneration rate and increment may not be competitive enough.,,3.0,3.0,3.0,4.0,4.0,3.0,3.0,Recommends,Neutral Outlook,,,,
0,0,0,10 October 2020,08:12:30,Great, Lecturer,Hong Kong,"10 October 2020
""Great""
5.0
★★★★★
Current Employee ",full-time,,0,"Great environment, friendly workplace & culture",Overall is good. No cons,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,23 October 2020,02:00:19,good working environment with nice colleagues, Executive Assistant,,"23 October 2020
""good working environment with nice colleagues""
3.0
★★★★★
Current Employee ",full-time,,0,colleagues are eager to share their experience and teach me a lot,Need to work overtime sometimes,,3.0,,,,,,,,,,,,
0,0,0,5 October 2020,06:39:43,Great Workplace, Research Assistant,Hong Kong,"5 October 2020
""Great Workplace""
5.0
★★★★★
Current Employee ",full-time, less than a year,0,"Freedom of research, flexible working hours, nice colleagues and supervisor",salary is difficult to negotiate,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,19 October 2020,00:13:00,No, Post Doctoral Researcher,Hong Kong,"19 October 2020
""No""
3.0
★★★★★
Former Employee ",full-time,,0,No fixed working hours and lots of support,It is not a permanent job.,,3.0,,,,,,,,,,,,
0,0,0,10 October 2020,10:14:30,OK, Executive Assistant,,"10 October 2020
""OK""
3.0
★★★★★
Current Employee ",full-time, more than 3 years,0,"Good medical benefits, nice colleagues","Low salary increase, no career advancement",,3.0,4.0,4.0,4.0,3.0,3.0,3.0,,,,,,
0,0,0,21 September 2020,20:05:49,good employer, Associate Professor,Hong Kong,"21 September 2020
""good employer""
5.0
★★★★★
Current Employee ",full-time,,0,"good regulations, insurance, work load, hardware, software","location is bit constrained, lots of traffice",,5.0,,,,,,,,,,,,
0,0,0,16 September 2020,17:39:40,Great, Research Assistant,Hong Kong,"16 September 2020
""Great""
5.0
★★★★★
Former Employee ",full-time,,0,Supervisor is very supportive and friendly,Cant think of any cons working here,,5.0,5.0,5.0,,3.0,3.0,5.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,14 September 2020,19:25:32,Great learning opp, Project Assistant,Hong Kong,"14 September 2020
""Great learning opp""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,You can use all the learning resources at school,"Low paid. 
Long working hours",,4.0,4.0,3.0,,3.0,3.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,13 September 2020,04:37:32,Nice job, Lecturer,"Yau Ma Tei, Kowloon City","13 September 2020
""Nice job""
5.0
★★★★★
Current Employee ",full-time,,0,Good salary and nice colleague,Everything is so so good,,5.0,,,,,,,,,,,,
0,0,0,24 September 2020,21:29:24,Nice condition, Postdoctoral Fellow,,"24 September 2020
""Nice condition""
3.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Flexible working hours and arrangement,Limited access to the campus,,3.0,4.0,4.0,,2.0,4.0,2.0,,,,,,
0,0,0,6 September 2020,06:19:32,so-so job, Officer,"Hung Hom, Kowloon City",,full-time,,0,regular work hour and duty,tedious job duty and work,,4.0,,,,,,,,,,,,
0,0,0,31 August 2020,23:24:28,Good University, Senior Teaching Fellow,Hong Kong,"31 August 2020
""Good University""
5.0
★★★★★
Current Employee ",full-time,,0,Good system. Good salary and benefits.,Not value art and humanity subjects,,5.0,4.0,4.0,,5.0,5.0,3.0,Recommends,Positive Outlook,,,,
0,0,0,30 August 2020,20:49:57,the experience of working at PolyU, Research Associate,Hong Kong,"30 August 2020
""the experience of working at PolyU""
5.0
★★★★★
Current Employee ",full-time, more than a year,0,it is awesome to work at PolyU. I like the campus and sports facilities that are super easy access.,the academic atmosphere is not so good.,,5.0,5.0,5.0,,3.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,15 September 2020,04:54:09,Poor management, Executive Officer,"Hung Hom, Kowloon City","15 September 2020
""Poor management""
2.0
★★★★★
Current Employee ",full-time, more than 5 years,0,"Good location and medical, dental benefits",The direct report management staff do not respect employees. Poor communications between supervisor and subordinates. Unfair treatment on staff replacement between teams.,Good leaders should respect team members.,2.0,2.0,2.0,,1.0,4.0,2.0,Doesn't Recommend,Negative Outlook,,,,
0,0,0,10 September 2020,21:46:20,Depend on supervisor, Research Assistant,Hong Kong,"10 September 2020
""Depend on supervisor""
3.0
★★★★★
Former Employee ",full-time, less than a year,0,could be promoted if study phd,low salary and could be disaster if the supervisor is not making sense,,3.0,4.0,3.0,,3.0,2.0,3.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,9 September 2020,17:39:35,NA, Project Associate,Kon Hang,"9 September 2020
""NA""
3.0
★★★★★
Former Employee ",full-time,,0,flexible working hr is really good,team culture is really worse,,3.0,5.0,1.0,,4.0,4.0,1.0,Doesn't Recommend,Negative Outlook,No Opinion of CEO,,,
0,0,0,25 August 2020,20:49:37,good, Receptionist,Hong Kong,"25 August 2020
""good""
5.0
★★★★★
Current Employee ",full-time,,0,good perfect excellent i like it,bad long working hours i hate it,,5.0,,,,,,,,,,,,
