featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,8 December 2020,21:41:11,Projects Funding, PhD Candidate,,"8 December 2020
""Projects Funding""
5.0
★★★★★
Current Employee ",part-time, more than 3 years,0,,,,5.0,4.0,3.0,3.0,5.0,3.0,2.0,,,,,,
0,0,0,2 December 2020,06:40:59,Hong Kong University of Science a n d technology, Marketing Manager,"Kwun Tong, Kowloon City","2 December 2020
""Hong Kong University of Science a n d technology""
5.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Comfortable environment and friendly colleagues,The location feels more remote,no,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,2 December 2020,20:45:32,It’s a good company,,Hong Kong,"2 December 2020
""It’s a good company""
5.0
★★★★★
Current Employee ",full-time,,0,Great benefits + good colleagues,"Far from city, no salary increase",,5.0,,,,,,,,,,,,
0,0,0,2 December 2020,21:29:41,GOOD, Postdoctoral Fellow,Hong Kong,"2 December 2020
""GOOD""
5.0
★★★★★
Current Employee ",full-time,,0,"outstanding, good, nice environment, academic, pretentious",too far from the downtown of HK,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,16 December 2020,22:51:13,Good, Assistant Officer,Hong Kong,"16 December 2020
""Good""
3.0
★★★★★
Current Employee ",full-time,,0,Good university and have a good environment,Routine work and desk bounded,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,26 November 2020,21:38:33,Office of Knowledge transfer, Office Assistant,Sai Kung,"26 November 2020
Helpful (1)
""Office of Knowledge transfer""
5.0
★★★★★
Former Employee ",full-time, less than a year,1,"The people here in the office are really nice and helpful, they would always be ready to assist people especially for new entered people here. 
I have learned a lot from the project building and develop my writing skills
They care about the safety issues and your health",Too much paperwork to do,,5.0,,,,,,,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,26 November 2020,19:38:05,good work environment, Research Assistant,Hong Kong,"26 November 2020
""good work environment""
5.0
★★★★★
Current Employee ",full-time, more than a year,0,"beautiful work environment , nearby the sea, with gym and sport facilities",a bit far from the city,,5.0,4.0,4.0,4.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,26 November 2020,03:21:27,Nice, Postgraduate Student,Sai Kung,"26 November 2020
""Nice""
5.0
★★★★★
Current Employee ",full-time,,0,"1. Good research environment.
2. Nice scneary. 
3. High ranking.",1. Traffic is not convenient.,,5.0,3.0,5.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,24 November 2020,22:23:07,Good Employer, PhD Candidate,Hong Kong,"24 November 2020
""Good Employer""
5.0
★★★★★
Current Employee ",part-time,,0,"Research Intensive, Friendly Environment, Supportive Staff and Colleague",I do not have much to say about this.,,5.0,3.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,5 December 2020,19:54:49,Good working environment but less career prospect, Instructional Assistant,Clear Water Bay,"5 December 2020
""Good working environment but less career prospect""
4.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Nice colleagues and good working environment,A considerably amount of works are assigned orally (may vary between different departments),,4.0,5.0,,,,,,,,,,,
0,0,0,5 December 2020,05:42:26,Acceptable, Admission Intern,,"5 December 2020
""Acceptable""
4.0
★★★★★
Current Employee ",part-time, less than a year,0,flexible hours and easy tasks,can get quite boring at times,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,
0,0,0,19 November 2020,07:33:23,Very good university, Student,Hong Kong,"19 November 2020
""Very good university""
5.0
★★★★★
Current Employee ",part-time,,0,highly professional and nice to employees,location is a little bit far,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,19 November 2020,02:35:34,Nice place for academic research, Research Assistant,Hong Kong,"19 November 2020
""Nice place for academic research""
5.0
★★★★★
Current Employee ",full-time,,0,Great working environment and supportive supervisors,No cons in my mind yet,,5.0,,,,,,,,,,,,
0,0,0,16 November 2020,17:53:08,Nice working place," Researcher, PhD candidate",Hong Kong,"16 November 2020
""Nice working place""
5.0
★★★★★
Current Employee ",full-time,,0,Huge funding for all the projects,"Less collaboration, people speak Chinese mostly",,5.0,,,,,,,,,,,,
0,0,0,15 November 2020,02:02:33,The job for data operator in information center, Data Center Operator,Hong Kong,"15 November 2020
""The job for data operator in information center""
5.0
★★★★★
Current Employee ",full-time,,0,"good working invironment, good devices",there is no cons in my mind,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,4 November 2020,22:46:37,Excellent opportunity to learn, Undergraduate Research Assistant,Hong Kong,"4 November 2020
""Excellent opportunity to learn""
5.0
★★★★★
Former Employee ",part-time, less than a year,0,"Working under the tutelage of some very experienced professors and industry professionals
Learning about the newest research ongoing in accounting
Networking with various academia in the US","Sometimes team members are prone to slacking off
Additional work and rechecking is required",Better systems of briefing students about what is expected,5.0,3.0,3.0,3.0,3.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,Approves of CEO,,,
0,0,0,18 November 2020,23:51:33,Research Assistant, Research Assistant,Hong Kong,"18 November 2020
""Research Assistant""
4.0
★★★★★
Former Employee ",full-time,,0,Workload is light but pretty pack,Low salary without proper other benifites,,4.0,,,,,,,,,,,,
0,0,0,19 November 2020,03:56:16,"Great facility, okay-ish diversity,", PhD Candidate/Researcher,Hong Kong,,full-time,,0,"Rich research university, beautiful campus, many renowned professors","Although promoted with great diversity, but majority of postgraduate students are from Mainland so the working culture is strongly influenced by Chinese culture..",,4.0,3.0,1.0,2.0,4.0,4.0,3.0,Doesn't Recommend,Positive Outlook,Approves of CEO,,,
0,0,0,2 November 2020,20:20:54,HKUST, Professor,Hong Kong,"2 November 2020
""HKUST""
5.0
★★★★★
Current Employee ",full-time,,0,A top university in Asia,"a lot of work covering teaching, research and knowledge rasnfer",,5.0,3.0,4.0,3.0,5.0,5.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,16 November 2020,20:47:47,Great, Undergraduate Research Assistant,Hong Kong,"16 November 2020
""Great""
4.0
★★★★★
Former Employee ",part-time, less than a year,0,"Helpful professor, nice pay for amount of work.",Tough to catch time with them,,4.0,,,,,,,,,,,,
0,0,0,2 November 2020,00:23:19,Pretty good, Monographs Student Assistant,Hong Kong,"2 November 2020
""Pretty good""
5.0
★★★★★
Former Employee ",part-time,,0,You can enjoy happy workalike,The job is a little bit boring,,5.0,,,,,,,,,,,,
0,0,0,29 October 2020,05:51:57,hkust full time phd, PhD Student,Hong Kong,"29 October 2020
""hkust full time phd""
5.0
★★★★★
Current Employee ",full-time,,0,flexible working time and research areas,"nothing too much, especially with full time funding",,5.0,,,,,,,,,,,,
0,0,1,26 October 2020,23:16:21,working at HKUST,,,"26 October 2020
""working at HKUST""
5.0
★★★★★
Current Employee ",part-time,,0,UST has soooo beautiful scenery,"Very humid here, need time to get accustomed",,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,
0,0,0,9 November 2020,03:51:20,Nice working environment, Technical Officer,Hong Kong,"9 November 2020
""Nice working environment""
4.0
★★★★★
Current Employee ",full-time,,0,"Nice view, working culture is good",Inconvenient transportation and not enough restaurants,,4.0,5.0,4.0,4.0,4.0,4.0,3.0,Recommends,Neutral Outlook,,,,
0,0,0,1 November 2020,03:50:51,Good learning opportunity, Assistant Manager,Hong Kong,"1 November 2020
""Good learning opportunity""
3.0
★★★★★
Current Employee ",full-time,,0,Courses learning for all staff,Low pay compare to workload,,3.0,,,,,,,,,,,,
0,0,0,30 October 2020,08:26:35,student intern, Research Assitant,Hong Kong,"30 October 2020
""student intern""
3.0
★★★★★
Former Employee ",full-time, less than a year,0,not much work and can learn stuff,need to find prof for the job,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,15 October 2020,21:15:37,A top rank research university, Assistant Manager,Sai Kung,"15 October 2020
""A top rank research university""
5.0
★★★★★
Current Employee ",full-time,,0,A renowned university in the world,The campus is far away from the CBD,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,11 October 2020,08:45:59,Good university, Ph D Student,Hong Kong,"11 October 2020
""Good university""
5.0
★★★★★
Current Employee ",full-time, more than a year,0,"Beautiful sights, good food, nice boss, high quality course, gym","remote， location, Inconvenient， commuting，Inconvenient ，accommodation",,5.0,,,,,,,,,,,,
0,0,0,9 October 2020,06:35:51,Null, Software Engineer,Hong Kong,"9 October 2020
""Null""
5.0
★★★★★
Former Employee ",full-time,,0,"Advanced technology incubator, highly reseaerch oriented",too far away from downtown,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Doesn't Recommend,Positive Outlook,,,,
0,0,1,9 October 2020,23:57:33,Good university and working environment,,,"9 October 2020
""Good university and working environment""
5.0
★★★★★
Former Employee ",part-time,,0,"colleagues are nice, the environment is good, enjoy working there","fair income, HKUST is just too far away",,5.0,,,,,,,,,,,,
0,0,0,8 October 2020,03:04:57,Great!, Civil/Geotechnical Engineer,Hong Kong,"8 October 2020
""Great!""
5.0
★★★★★
Current Employee ",full-time,,0,High level of education and academic impact,"Not found, perhaps the social environment is not peaceful enough",,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,20 October 2020,22:08:59,"Nice environment, collaborative atmosphere", MPhil Student,Hong Kong,"20 October 2020
""Nice environment, collaborative atmosphere""
4.0
★★★★★
Current Employee ",full-time,,0,"Nice natural environment
Collaborative working atmosphere",Remote location with frequent traffic jam on weekdays and weekends,,4.0,3.0,4.0,5.0,4.0,3.0,3.0,Recommends,Positive Outlook,,,,
0,0,0,19 October 2020,01:50:31,A high-standard international research institute., MPhil Student,Hong Kong,,full-time,,0,"High research qualities, even compatible internationally.","Uncertain career prospect for researchers, excluding the currently hired professors.",,4.0,3.0,4.0,4.0,2.0,3.0,4.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,18 October 2020,21:37:42,HKUST RA, Research Assistant,,"18 October 2020
""HKUST RA""
2.0
★★★★★
Current Employee ",full-time, more than 3 years,0,"Good view, work life balance",Low salary when compare to other universities,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,1,14 October 2020,21:30:57,Stress and Tension,,Hong Kong,"14 October 2020
""Stress and Tension""
2.0
★★★★★
Current Employee ",full-time,,0,Beautiful sea view in Sai Kung,Actually a very competitive environment,,2.0,,,,,,,,,,,,
0,0,0,12 October 2020,21:00:00,HKUST, Research Project Manager,Hong Kong,"12 October 2020
""HKUST""
4.0
★★★★★
Current Employee ",full-time,,0,It has cutting edge research facilities.,"Location is not the best, but it has regular shuttle bus for staffs so it's still ok.",,4.0,2.0,2.0,4.0,4.0,4.0,4.0,Recommends,Neutral Outlook,,,,
0,0,0,27 September 2020,22:13:39,I Simply love HKUST, Instructional Assistant,Hong Kong,"27 September 2020
""I Simply love HKUST""
5.0
★★★★★
Former Employee ",full-time, less than a year,0,Director open to suggestions. Nicest colleagues. Course entertaining to assist with.,Not really. Maybe too good that I suffer a lot after leaving.,,5.0,4.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,4 October 2020,21:50:20,PhD in Life Science, Research Scientist,Tseung Kwan O,"4 October 2020
""PhD in Life Science""
3.0
★★★★★
Former Employee ",full-time,,0,"Nice environment, good lab equipment, relevant science expertise",no future opportunity in term of job,,3.0,3.0,3.0,2.0,1.0,1.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,2 October 2020,00:43:58,Good company with good pay, Manager,Hong Kong,"2 October 2020
""Good company with good pay""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,"good pay, nice environment, new","old fashion, bureaucratic, inefficient, favoristism",,4.0,5.0,3.0,3.0,5.0,5.0,3.0,,,,,,
0,0,0,16 September 2020,02:07:04,Good review overall, PhD Student,Hong Kong,"16 September 2020
""Good review overall""
5.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Good supervisor needed for good experience,independent working required and team working,everything fine,5.0,4.0,4.0,,4.0,1.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,14 September 2020,02:50:41,Research assistant, Research Assistant,Hong Kong,"14 September 2020
""Research assistant""
5.0
★★★★★
Current Employee ",full-time,,0,Good environment for academically minded people,none in my mind now,,5.0,,,,,,,,,,,,
0,0,0,13 September 2020,04:20:22,Think before you move to Hong Kong, Research Assistant,Hong Kong,"13 September 2020
""Think before you move to Hong Kong""
5.0
★★★★★
Current Employee ",full-time,,0,A university with nice view.,The political situation in Hong Kong is deteriorating.,,5.0,,,,,,,,,,,,
0,0,0,7 September 2020,17:52:48,I Love HKUST, Instructional Assistant,Clear Water Bay,"7 September 2020
""I Love HKUST""
5.0
★★★★★
Former Employee ",full-time, less than a year,0,I love everything there. Head of program open to suggestions. Colleagues nice. Students lovely.,Not as I could realize,I greatly appreciate the 10 months working with you. Thanks for the opportunity.,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,3 September 2020,19:08:17,hkust, Research Associate,Sai Kung,"3 September 2020
""hkust""
5.0
★★★★★
Current Employee ",full-time,,0,"good to stay and work, good environment","far from town, the traffic is ok",,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,28 August 2020,00:49:23,Student helper, Student Helper,Hong Kong,"28 August 2020
""Student helper""
5.0
★★★★★
Former Employee ",part-time,,0,Many opportunities are a available within uni,Could be more focused on student’s speciality,,5.0,4.0,4.0,,5.0,4.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,8 September 2020,01:38:22,Nice and stable job, Assistant Officer,Hong Kong,"8 September 2020
""Nice and stable job""
4.0
★★★★★
Current Employee ",full-time,,0,"stable work hour, nice colleague and working environment","relatively boring duties, no clear career path",,4.0,4.0,3.0,,3.0,4.0,3.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,24 August 2020,01:43:07,Studentship, Graduate Research Assistant,Hong Kong,"24 August 2020
""Studentship""
5.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Great ocean view for some of the offices,Long working hours and some tough advisors,,5.0,3.0,3.0,,4.0,4.0,3.0,Recommends,Positive Outlook,Disapproves of CEO,,,
0,0,0,5 September 2020,23:27:14,nth, Assistant Officer,Hong Kong,"5 September 2020
""nth""
4.0
★★★★★
Former Employee ",full-time,,0,regular working hours and nice colleagues,no bonus and no promotion opportunities,,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,
0,0,0,4 September 2020,02:45:20,Review, Research Assistant,Sai Kung,"4 September 2020
""Review""
4.0
★★★★★
Former Employee ",full-time,,0,Nice environment and colleagues. Cheap food.,The location is a bit far away from city centre. Low salary.,,4.0,4.0,4.0,,4.0,3.0,4.0,,,,,,
0,0,0,2 September 2020,07:30:13,Good, PhD Student,Hong Kong,"2 September 2020
""Good""
4.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Have a good facility both for academic and sports,Long working hours and with almost weekend,,4.0,1.0,1.0,,3.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,1 September 2020,02:14:30,Great uni, Student,Hong Kong,"1 September 2020
""Great uni""
4.0
★★★★★
Current Employee ",full-time,,0,teach us to adapt to pressure.,Can be stressful and competitive,,4.0,,,,,,,,,,,,
0,0,0,13 August 2020,22:04:31,Good, Senior Manager,Hong Kong,"13 August 2020
""Good""
5.0
★★★★★
Current Employee ",full-time,,0,Good system and good payment,Poor management from school level,,5.0,,,,,,,,,,,,
0,0,0,23 August 2020,19:42:43,Research Assistant, Research Assistant,Hong Kong,"23 August 2020
""Research Assistant""
4.0
★★★★★
Former Employee ",full-time,,0,Can have access to good resources,Not industry related and very detail-oriented,,4.0,,,,,,,,,,,,
0,0,0,9 August 2020,00:26:17,PHD salary at UST, PhD Student ,Clear Water Bay,"9 August 2020
""PHD salary at UST""
5.0
★★★★★
Former Employee ",full-time, more than 3 years,0,"Very good university, beautiful place","Little far from downtown, only minibus/bus, no subway",,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,0,20 August 2020,00:03:10,nice, Programmer,Hong Kong,"20 August 2020
""nice""
2.0
★★★★★
Current Employee ",full-time,,0,nice env and nice people and nice salary,too many work load and long time work,,2.0,,,,,,,,,,,,
0,0,0,19 August 2020,00:39:05,Worked as a RA after graduation., Research Assistant,,"19 August 2020
""Worked as a RA after graduation.""
3.0
★★★★★
Former Employee ",full-time,,0,"Good work and balance, nice view",low salary and far from city,,3.0,,,,,,,,,,,,
0,0,0,15 August 2020,10:58:48,So far so good, Executive Officer,Hong Kong,"15 August 2020
""So far so good""
3.0
★★★★★
Former Employee ",full-time,,0,Stable job with good work life balance.,Heavy office politics. Bureaucratic culture.,,3.0,,,,,,,,,,,,
0,0,0,10 August 2020,20:02:05,Good, Analyst,Hong Kong,"10 August 2020
""Good""
4.0
★★★★★
Current Employee ",full-time,,0,Good to study here with the view,"Nothing much, but political views",,4.0,2.0,2.0,,4.0,3.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,21 July 2020,19:25:46,Good!, Research Assistant,Hong Kong,"21 July 2020
""Good!""
5.0
★★★★★
Former Employee ",full-time,,0,We can conduct some research.,Not industry related. I should have done an internship.,,5.0,,,,,,,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,15 July 2020,22:28:51,A Top Ranking University, Research Assistant,Hong Kong,"15 July 2020
""A Top Ranking University""
5.0
★★★★★
Former Employee ",full-time,,0,There are lots of professional colleagues,The location is too far from downtown,,5.0,3.0,4.0,,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,28 July 2020,04:05:42,no comment, Associate Professor,Hong Kong,"28 July 2020
""no comment""
4.0
★★★★★
Current Employee ",full-time,,0,"good environment, dorm, cultures, airs",too many outside workers in faculty dorm area,,4.0,3.0,4.0,,4.0,2.0,3.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,16 July 2020,02:14:40,Good for research, Research Assistant,Clear Water Bay,"16 July 2020
""Good for research""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,"Good working environment, can take part in cutting edge research, publish papers at good conferences","Location is far away, can feel too related to academia and less industry related",,4.0,,,,,,,,,,,,
0,0,0,28 June 2020,19:40:40,Researcher, Research Associate,,"28 June 2020
""Researcher""
5.0
★★★★★
Former Employee ",full-time, more than 5 years,0,"Beautiful campus, nice colleague, balance work and life, learning resources",It depends on your payment,,5.0,5.0,5.0,,5.0,4.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,11 July 2020,03:31:05,Good working environment, Student Helper,Hong Kong,"11 July 2020
""Good working environment""
4.0
★★★★★
Former Employee ",part-time, less than a year,0,"Working environment is friendly, with manageable workload","During regular semesters, you can't work for more than 10 hours per week for current students.",,4.0,4.0,4.0,,3.0,4.0,4.0,,,,,,
0,0,0,6 July 2020,02:00:44,NONE, MPhil Student,Hong Kong,"6 July 2020
""NONE""
4.0
★★★★★
Current Employee ",full-time, more than a year,0,"Money, Fantastic Environment, Excellent Supervisors","Long Working Hours, Not Allowed to Intern",,4.0,,,,,,,,,,,,
0,0,0,19 June 2020,08:29:04,Good work life balance, Officer,Aberdeen,"19 June 2020
""Good work life balance""
4.0
★★★★★
Current Employee ",full-time,,0,Super nice campus just by the sea,The transportation could be a pain,,4.0,,,,,,,,,,,,
0,0,0,20 June 2020,01:37:35,working in hkust, Executive Assistant to Chief Executive Officer,Hong Kong,"20 June 2020
""working in hkust""
3.0
★★★★★
Current Employee ",full-time, more than a year,0,"nice campus, good environment and close to the sea",transportation time can be long for staff who live in N.T,,3.0,3.0,1.0,,2.0,4.0,1.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,4 June 2020,06:00:26,good, Student,,"4 June 2020
""good""
5.0
★★★★★
Current Employee ",full-time,,0,"good place to learn, professor is nice",difficult to get a hall place,,5.0,,,,,,,,,,,,
0,0,1,30 May 2020,08:22:37,Network Architect for HKUST,,Hong Kong,"30 May 2020
""Network Architect for HKUST""
5.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Well organized and hard work,Challenging environment with fast solution,,5.0,3.0,5.0,,5.0,4.0,5.0,Recommends,Positive Outlook,,,,
0,0,0,9 June 2020,18:03:01,Office assisant, Office Assistant,Hong Kong,"9 June 2020
""Office assisant""
4.0
★★★★★
Former Employee ",part-time,,0,"Flexible working hours
Nice view
Cheap price for meals","Stress and tension
Inconvenient transport spot",,4.0,,,,,,,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,7 June 2020,03:05:10,PhD, PhD Student,Hong Kong,"7 June 2020
""PhD""
4.0
★★★★★
Former Employee ",full-time,,0,Good job opportunities after graduation,Teaching duties can be very time-consuming,,4.0,2.0,3.0,,4.0,2.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,20 May 2020,23:09:14,Good Job, PhD Student,Hong Kong,"20 May 2020
""Good Job""
5.0
★★★★★
Current Employee ",full-time,,0,This position is excellent for me.,There is no cons. Thank you.,,5.0,,,,,,,,,,,,
0,0,0,16 May 2020,07:11:01,Good!, Executive Assistant,Hong Kong,"16 May 2020
""Good!""
5.0
★★★★★
Current Employee ",full-time,,0,"The environment is good, refreshing.",Traffic to work is the biggest issue.,,5.0,3.0,5.0,,4.0,5.0,3.0,Recommends,Neutral Outlook,Disapproves of CEO,,,
0,0,0,13 May 2020,07:39:40,Xxxxx, Research Assistant,Hong Kong,"13 May 2020
""Xxxxx""
3.0
★★★★★
Current Employee ",part-time,,0,Flexible working hours as part time research assistant.,"Routine work, not very challenging.",,3.0,,,,,,,,,,,,
0,0,0,13 May 2020,02:06:12,"In general good, need to improve", Postdoctoral Research Associate,Hong Kong,"13 May 2020
""In general good, need to improve""
3.0
★★★★★
Current Employee ",full-time, more than 3 years,0,Good research environment in general,"Office working environment need to be improve, need to have windows in the office",,3.0,3.0,3.0,,3.0,3.0,3.0,Recommends,Neutral Outlook,,,,
0,0,1,4 May 2020,08:56:17,Nice environment,,,"4 May 2020
""Nice environment""
4.0
★★★★★
Current Employee ",part-time,,0,"good campus, facilities and atmosphere",location is far away from city centre,,4.0,,,,,,,,,,,,
0,0,0,28 April 2020,23:51:36,PhD candidate in experiment, Hong Kong PhD Fellowship,Hong Kong,"28 April 2020
""PhD candidate in experiment""
4.0
★★★★★
Current Employee ",full-time,,0,"If you are from Japan, Korea, or mainland china, perhaps you may feel more freedom when you have a discussion.",Most of PhD students are from single origin or country.,,4.0,3.0,3.0,,4.0,4.0,4.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,5 April 2020,06:59:36,good learning environment, Student,Hong Kong,"5 April 2020
""good learning environment""
5.0
★★★★★
Current Employee ",full-time,,0,it provides competent computer science teaching,the learning culture is relatively harsh,,5.0,4.0,4.0,,5.0,4.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,29 March 2020,22:04:13,very nice, Student,,"29 March 2020
""very nice""
5.0
★★★★★
Current Employee ",full-time, more than 3 years,0,"the environment's great, I love it","the SU is highly impolite and immature, way too extreme.",,5.0,,,,,,,,,,,,
0,0,0,2 March 2020,18:44:52,good, Postdoctoral Fellow,Hong Kong,"2 March 2020
""good""
5.0
★★★★★
Current Employee ",full-time,,0,Good research environment. The supervisor is nice and the team is strong.,have not found out yet,,5.0,3.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,7 March 2020,00:19:51,One of the best universities in Asia,,,"7 March 2020
""One of the best universities in Asia""
4.0
★★★★★
Former Employee ",full-time,,0,"Excellent working environment
Attractive salaries package
Flexibility of task completion","Rigid rules and regulations to follow
Far from the centre of the city",,4.0,,,,,,,,,,,,
0,0,1,7 March 2020,03:43:11,Good,,,"7 March 2020
""Good""
4.0
★★★★★
Current Employee ",full-time,,0,Stable environment and salary is fair,Very few promotion chance Here,,4.0,,,,,,,,,,,,
