featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,7 October 2020,20:41:41,small working environment, Graduate Assistant,Tai Po,"7 October 2020
""small working environment""
3.0
★★★★★
Current Employee ",full-time, less than a year,0,"Free, not much to do","so boring, general office work",,3.0,4.0,2.0,3.0,3.0,3.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,6 October 2020,03:36:53,Unfair workload, Project Officer,,"6 October 2020
""Unfair workload""
3.0
★★★★★
Current Employee ",full-time, less than a year,0,"Usually no need to OT, nice environment","If you have some free-riders in your team, you will be required to complete their tasks.","Be more fair to staff of the same rank, promote those who work hard and lay off those who don't",3.0,4.0,3.0,4.0,4.0,5.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,14 September 2020,19:22:09,Great, Student Helper,,"14 September 2020
""Great""
5.0
★★★★★
Former Employee ",part-time,,0,"Warm
NOT MUCH WORKLOAD
NICE COLLEGE
So good","No,too nice, it s good",,5.0,,,,,,,,,,,,
0,0,0,7 September 2020,19:50:08,"It's alright, standard of operation is not execellent", Research Assistant,Hong Kong,"7 September 2020
""It's alright, standard of operation is not execellent""
3.0
★★★★★
Former Employee ",full-time,,0,"Laid-back, spacious office, a good surrounding environment",standard of operation is not excellent,,3.0,,,,,,,,,,,,
0,0,0,18 August 2020,01:58:37,Great, Student Assistant,,"18 August 2020
""Great""
5.0
★★★★★
Former Employee ",part-time,,0,Good. Nice college. Great Environment,No. They are very nice,,5.0,5.0,5.0,,5.0,5.0,5.0,,,,,,
0,0,0,12 August 2020,10:14:13,RA at eduhk, Research Assistant,Tai Po,"12 August 2020
""RA at eduhk""
4.0
★★★★★
Former Employee ",full-time,,0,Friendly working atmosphere and simple impersonal relation,Too far away from the downtown,,4.0,4.0,3.0,,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,28 July 2020,12:31:07,Good environment, Research Assistant,,"28 July 2020
""Good environment""
4.0
★★★★★
Former Employee ",full-time,,0,Good environment & good pay for staff,remote location which requires longer travel time,,4.0,4.0,4.0,,3.0,5.0,3.0,,,,,,
0,0,0,2 August 2020,08:10:44,EdUHK, Student Development Executive,Hong Kong,"2 August 2020
""EdUHK""
3.0
★★★★★
Current Employee ",full-time,,0,"Stable
UGC
Caring colleagues
With staff shuttle
Big employer","Traditional
Far
Old school
Lots of admin
Low productivity team",,3.0,,,,,,,,,,,,
0,0,0,30 June 2020,20:07:21,Busy work for good term, Associate Professor,Hong Kong,"30 June 2020
""Busy work for good term""
5.0
★★★★★
Current Employee ",full-time,,0,"good salary
sufficient funding support for research
job security","too much administrative duties
hard to attract good students
heavy teaching load",,5.0,1.0,3.0,,3.0,5.0,3.0,Recommends,Negative Outlook,No Opinion of CEO,,,
0,0,0,21 June 2020,19:51:30,Nice people & great place for research, Research Assistant,,"21 June 2020
""Nice people & great place for research""
5.0
★★★★★
Current Employee ",full-time, more than a year,0,"Medical and dental benefits are very comprehensive and useful; Co-workers (locals and non-locals) are very friendly and helpful; The campus is quiet and beautiful, suitable for doing research.",The daily commute is a bit time consuming and tiring,,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,6 July 2020,02:26:20,Toxic Work Environment, Lecturer,Tai Po,"6 July 2020
""Toxic Work Environment""
2.0
★★★★★
Former Employee ",full-time,,0,Highest higher ed salary for the positions in Hong Kong,"Terrible leadership. No freedom to change curriculum. No attempt to match skills, research, and background with courses.",,2.0,1.0,1.0,,3.0,3.0,1.0,Doesn't Recommend,,,,,
0,0,0,5 April 2020,23:51:15,Education Institution, Executive Assistant,"Kowloon City, Kowloon City","5 April 2020
""Education Institution""
3.0
★★★★★
Current Employee ",part-time,,0,good working atmosphere and working environment,far location and limited transport,,3.0,4.0,4.0,,3.0,4.0,3.0,Recommends,Neutral Outlook,,,,
0,0,0,6 February 2020,20:18:40,Good but depend on your supervisor, Postdoctoral Fellow,Tai Po,"6 February 2020
""Good but depend on your supervisor""
5.0
★★★★★
Former Employee ",full-time, more than 3 years,0,Learn from your supervisor and be prepared to be a professor in universities,"If the position is more administrative related, then there is much less learning opportunities in turns of research",,5.0,5.0,5.0,,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,30 January 2020,05:51:33,Assistant professor, Community Director,,"30 January 2020
""Assistant professor""
2.0
★★★★★
Former Employee ",full-time,,0,Easy hours and free working hours,Pressure on publishing And demanding,,2.0,2.0,1.0,,1.0,3.0,1.0,,,,,,
0,0,0,26 November 2019,06:26:52,A place to retire, Executive Assistant,,"26 November 2019
Helpful (1)
""A place to retire""
4.0
★★★★★
Current Employee ",full-time,,1,"No stress, meaningful, amazing campus right in the middle of nature, good benefits, better pay than other universities","If you are young, you give up all aspects of social life as it is EXTREMELY boring and there are not a lot of young people. Also a standard bureaucratic workplace where nobody tries to be competitive seems the only way you'll be promoted is for your senior to retire.",,4.0,5.0,4.0,,2.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,1,17 November 2019,17:59:21,Research assistant,,,"17 November 2019
""Research assistant""
3.0
★★★★★
Former Employee ",part-time, less than a year,0,"Flexible work hours, fair pay",No day off until finished what you supposed to finish,,3.0,,,,,,,,,,,,
0,0,0,20 August 2019,22:35:08,OK but boring, Research Assistant,,"20 August 2019
""OK but boring""
4.0
★★★★★
Current Employee ",full-time, more than a year,0,"Autonomy, Flexible working hours, relatively high pay","boring, no career future unless you pursue PhD",,4.0,5.0,1.0,,1.0,3.0,3.0,Disapproves of CEO,,Disapproves of CEO,,,
0,0,1,6 August 2019,03:40:58,Stable life but really far location,,,"6 August 2019
""Stable life but really far location""
4.0
★★★★★
Former Employee ",full-time,,0,"no OT
high pay
only do your job
people are friendly
pretty long lunch hour","long commuting time and early work time (830 but over 1hr and more to commute)
boring and bureaucratic
takes a lot time to make a decision 
overly cautious 
stick by the rules",can be more down to earth and listen to opinions that will benefit the result,4.0,4.0,3.0,,3.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO,,,
0,0,1,2 June 2019,16:50:53,helper,,,"2 June 2019
""helper""
4.0
★★★★★
Former Employee ",part-time,,0,nice coworkers and work environment,a little bit far away from city centre,,4.0,4.0,4.0,,3.0,4.0,4.0,,,,,,
0,0,1,1 May 2019,18:27:49,Recommended,,,"1 May 2019
""Recommended""
4.0
★★★★★
Current Employee ",full-time,,0,"- flexible working hours
- mostly friendly working environment 
- can focus on improving teaching quality",- not that I can think of,,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,
0,0,1,20 April 2019,02:00:58,Research Assistant,,,"20 April 2019
""Research Assistant""
4.0
★★★★★
Current Employee ",part-time,,0,Negotiable working hours and friendly supervisor,Very limited working opportunity for Non-Chinese Speakers,,4.0,,,,,,,,,,,,
0,0,1,27 April 2019,21:29:02,Education University of Hong Kong,,,"27 April 2019
""Education University of Hong Kong""
3.0
★★★★★
Former Employee ",full-time,,0,Good benefits and quite harmonious work environment.,Rare opportunities for career promotion or advancement.,nil,3.0,3.0,3.0,,2.0,4.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,28 October 2018,00:17:45,academic work,,,"28 October 2018
""academic work""
4.0
★★★★★
Current Employee ",full-time,,0,more resource and funding,a lot of administrative and managerial work; and have to deal with different types of review both internally and externally.,,4.0,2.0,2.0,,4.0,5.0,2.0,Recommends,,,,,
0,0,1,25 May 2018,12:45:18,Good for salary but may not be good for research,,,"25 May 2018
Helpful (1)
""Good for salary but may not be good for research""
4.0
★★★★★
Current Employee ",full-time, more than a year,1,Have a lot of freedom in carrying out new research,"Lots of admin duties
Lack of research culture",,4.0,2.0,4.0,,4.0,4.0,3.0,Recommends,Positive Outlook,,,,
0,0,1,15 June 2017,23:47:59,Independent work mainly,,,"15 June 2017
Helpful (1)
""Independent work mainly""
3.0
★★★★★
Current Employee ",full-time,,1,"It may vary from bosses to bosses, but I would say you get work independently for most of the time. Great medical benefits.","Little selection for lunch places within the university. Not as many annual leave, 14 days per year. Very far away from city centre - hence long commute to work.",,3.0,,,,,,,,,,,,
0,0,0,2 December 2019,04:38:01,People are friendly, Research Assistant,,"2 December 2019
""People are friendly""
5.0
★★★★★
Former Employee ",part-time, less than a year,0,I was working in the department of special education and my supervisors were really nice and friendly. A nice working environment.,Cross departments communication can be hard sometimes.,,5.0,4.0,5.0,,4.0,4.0,4.0,Recommends,,,,,
0,0,0,25 October 2017,05:24:44,Mr, Administrative Assistant,"Winneba, Central","25 October 2017
""Mr""
4.0
★★★★★
Current Employee ",part-time, more than a year,0,Good working condition and environment,Poor communication with workers,Management is not accessible,4.0,2.0,2.0,,4.0,2.0,3.0,Recommends,Positive Outlook,,,,
