featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,29 December 2017,22:37:06,Strange, Analyst,Hong Kong,"29 December 2017
Helpful (36)
""Strange""
1.0
★★★★★
Former Employee ",full-time,,36,"They pay you and you get to see the other side of the mining industry that you wouldn’t see as a mining professional, I was lucky enough not to be subjected to some of the behaviour from upper management that has been written about in other reviews. The other technical staff were quite helpful and easy to get along with.","While I got along with most of the colleagues at this place there is this underlying tension here that you’d have to cut with a steak knife it’s so thick. The chief is probably one of the most paranoid people I’ve ever worked for, there was a security camera on my floor that was watching people while they worked, which is illegal by the way. I also noticed that one of the administrators would go around to peoples desks and do a kinda roll call making sure everyone was at work, kinda like being back in primary school. Not allowed to send external emails as well which I found strange.",I can totally understand that you need to protect your intellectual property in order to run this business however I have serious concerns about the mental health of upper management due to the strange behaviour that I witnessed while working here. A corporate psychologist would have a field day with AME.,1.0,3.0,1.0,,1.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,21 November 2014,08:56:10,Be careful. Don't join!,Unspecified,Hong Kong,,, less than a year,25,Zero. Apart from meeting innocent victims,"Where to start? 
CEO and upper management are bullies. 
No one lasts more than a year
Only people lasting more than a year are desperate or best buddies with CEO - 3 people who should get out. Life can be better. 
All negative reviews are true here. Pay staff nothing and bully them. Guilt trips and swearing all normal. 
CEO makes people write the good reviews here. ""Career maker if focussed"" is by him or a bestie
They monitor you on video cameras. It has to be illegal",Stop bullying staff and lying to clients.,1.0,1.0,,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,1,18 November 2014,02:29:18,Terrible company. Lies and bullies. No one can last more than 1 y,,Hong Kong,"18 November 2014
Helpful (23)
""Terrible company. Lies and bullies. No one can last more than 1 y""
1.0
★★★★★
Former Employee ",full-time, less than a year,23,Can't think of a pro.,Data quality is really bad. Numbers mostly wrong or guessed. Staff are bullied and senior managers hire and fire all the time. Pay is very low.,Stop lying to clients,1.0,,,,,,,,,,,,
0,0,0,29 April 2014,22:57:21,Career destroyer! Think twice before joining.,,,,,,19,"1. Good for changing industry - you will learn so much in no time.
2. Colleages (excl. managements) are nice, friendly and willing to help.","1. Micro-management - half hourly timesheet to fill everyday
2. Workload - expect you to work crazy hour and it's called becoming an expert so you should do this for free
3. Resource - lacking and shocking! Each analyst is doing 2/3 people workload. 
4. Career progression - none unless you can make money for the company.
5. Over promised - always yes to clients even though it is not deliverables. Creative thinking is highly desireable and rewarded!
6. Holiday - 2-3 week compulsory holidays (depend which regional office) over Xmas when it is the quietest period. What can I say? Just do not expect holiday any other time.
7. No analysis - no time for quality analysis. Purely data cruching and desktop research. Clients loves us because they outsource their work to us and we cannot say no.",Stuff turnover for around a year or often less tell you something!,1.0,,,,,,,,,,,,
0,0,0,14 April 2014,23:55:44,CEO is the biggest joke of the company, Analyst,,"14 April 2014
Helpful (22)
""CEO is the biggest joke of the company""
1.0
★★★★★
Former Employee ",full-time, more than a year,22,"Steep learning curve, able to pick up the gist of the commodities industry very quickly. Opportunity to attend client meetings and conferences. Great colleagues to work with.","Nice colleagues to work with but senior management is a joke. Lied about education background, work experience and Harvard Phd offers etc. to impress new staff but reality is third tier aussie uni with very poor results.",Lie wisely.,1.0,1.0,1.0,,3.0,1.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO,,,
0,0,0,6 January 2021,14:35:29,"If the staff engagement strategy comprises fake reviews on social media, it speaks volumes of the workplace culture.", Analyst,Sydney,"6 January 2021
Helpful (2)
""If the staff engagement strategy comprises fake reviews on social media, it speaks volumes of the workplace culture.""
1.0
★★★★★
Former Employee ",full-time, less than a year,2,"AME is a well-trodden path from the technical world into financial services. Many have used it as a short stepping stone and done well. A larger number have slipped and died professionally whilst trying.

Depending on the role, some people get the opportunity to meet a lot of people in the industry. It’s a very steep learning curve and some of the on-the-job training for juniors is excellent, albeit self directed.

The company is always hiring. It’s not growing, you’re just being interviewed to replace the last person who was pushed out or got fed up and resigned.","There’s a reason it’s only a stepping stone. It’s a hell hole of a place to work. About 50% of staff don’t make it through the first twelve months either failing probation or being made ‘redundant’. You should only ever accept a position with AME if you are not working and consider it a short term stint whilst you look for something else.

They pay is lousy for what is expected and the work hours are long. Contractual hours are 830am to 6pm with an hour for lunch, or 42.5 hours per week. However leaving at 6pm is frowned upon. One well-known but unwritten KPI is the time you leave. In reality, junior staff should expect to work a 45-50 hour week, and more senior staff 50-55 hours per week. Every week. A call with a client in London can mean you won’t get out of the office until 9pm. There’s no time in lieu, it’s back to the office at 830 the next morning. AME is particularly difficult for people with family commitments.

The horrendous staff turnover saps efficiency and contributes to the longer hours. Efficiency and quality is reduced by forever training new people to do the same thing. For those staff that do manage to hold on to their job, the job satisfaction is low as you can never break free of the tedium. It’s also demoralising watching your friends and colleagues be bullied and sacked one after the other.

The most vile part of AME is the toxic, back-stabbing culture that stems from the owner. He cannot relate to people and has big problems with trust. He can’t be trusted and he trusts no-one. It’s a vicious cycle. He’s convinced that every member of staff is inherently lazy and will do nothing given the opportunity. Every control system (e.g. internal office CCTV, email monitoring, keystroke logging, work hour recording) plays into this his obsession that staff are stealing (time). All decisions and expenses however small go across his desk.

At the same time, staff don’t trust management, and rightfully so given the frequent lies and u-turns. There is no honesty between staff and management. Anyone who objects to the company direction-du-jour will just end up being the next person in line to be bullied until they resign or be ‘retrenched’. Being too committed to one direction might find you favour temporarily, but once the wind changes you’re exposed.

Management is utterly ineffective and concentrated with the owner. Formal management structures have been dissolved and change on a whim. All are designed to play staff off against one another and feed information on supposed individual staff underperformance back to the owner.","If you don’t want Glass Door sit at the top of the Google results when someone searches for AME, stop placing fake reviews. The more often a page is updated, the higher in the search results it is placed by the search engine algorithms. The bland and unrealistic positive reviews invite more comments from staff who would otherwise be silent.",1.0,1.0,1.0,3.0,3.0,1.0,1.0,Doesn't Recommend,Negative Outlook,,,,
0,0,1,22 November 2020,23:08:39,What's Going On?,,,"22 November 2020
Helpful (6)
""What's Going On?""
1.0
★★★★★
Former Employee ",full-time, more than a year,6,None. There are no reasons why any sentient lifeform should obtain a job at AME,"The only positive reviews are written by the CEO, or under his direction. The staff turnover here is around 100% annually. There are no overseas offices - the website is fictional on this issue. Check it out - call one of the numbers.",Please stop writing your own reviews on Glassdoor.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,,,,
0,0,0,11 November 2020,06:56:47,Worst possible job environment, Research Analyst,Sydney,"11 November 2020
Helpful (6)
""Worst possible job environment""
1.0
★★★★★
Former Employee ",full-time, less than a year,6,"Nothing at all, worst place to work","Racist team leader
They only copy data from google and make profiles that dont even make sense and rip off banks and investors against it.
Highly unprofessional
Highly unsympathetic",,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,,,,
0,0,0,11 August 2020,05:00:41,Heavily workloading, Analyst,Sydney,"11 August 2020
Helpful (3)
""Heavily workloading""
1.0
★★★★★
Former Employee ",full-time, more than a year,3,salary get reviewed every three month,"long working hours everyday, management team put too much pressure on work",flexible is important,1.0,1.0,1.0,,2.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,23 March 2020,12:16:02,Let’s share our favourite AME experience...,Analyst,,,,,13,"Good colleagues, exceptionally poor management","As we’re all locked down, perhaps we could share some of our memorable experiences at AME?

One of my favourites was one of the many times Shaun decided people in the office were talking to each other too much (about work) so simultaneously switched off the internet and moved everyone’s seats around. 

Random. 

Didn’t have the bottle to tell anyone he’d done it though...",,1.0,1.0,1.0,,1.0,1.0,1.0,Disapproves of CEO,,Disapproves of CEO,,,
0,0,1,1 October 2018,16:54:28,Authentic Mad-House Establishment (AME),,,,full-time,,28,"Career Progression to a psychiatric ward, as a patient","- If you are not liked they will put you in performance improvement plan, which basically means you will be fired, with no entitlements in two weeks.",Retire,1.0,1.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,31 August 2018,04:55:09,Nothing changes, Analyst,Sydney,"31 August 2018
Helpful (42)
""Nothing changes""
1.0
★★★★★
Former Employee ",full-time, more than a year,42,"Racked my brains, can’t think of a single positive","I worked at AME a few years ago, so to see the current crop of (very) negative reviews is simultaneously unsurprising and remarkable. Remarkable because it seems as though nothing has changed in all these years. 

Still sounds like Shaun Browne is bullying and mistreating people.

The atmosphere still sounds toxic.

The culture of the organization is still riven with problems caused by Shaun.

The quality of the work still sounds like it is very materially compromised by the extraordinarily high staff turnover, the lack of development and a leadership team that have absolutely no idea about the mining industry. 

Indeed I was often put in a position of either having to lie to clients about what work had been done, or having to profusely apologize for the substandard quality of the work, all while “the leadership” actually hid (and I mean actually physically hid). 

My time at AME was an eye opening experience, to see how an organisation should not be run and to work for someone I believe to be a genuinely unpleasant individual. 

I would caution anyone thinking about accepting a job here to reconsider and also recommend that organisations considering engaging AME for work to think about the quality of output they require.",,1.0,1.0,1.0,,1.0,1.0,1.0,Negative Outlook,Disapproves of CEO,Disapproves of CEO,,,
0,0,1,27 March 2018,08:49:19,Mr,,Sydney,"27 March 2018
Helpful (46)
""Mr""
1.0
★★★★★
Former Employee ",full-time,,46,"I think this company is only good for new migrants who want some local experience. But don't stay too long, otherwise you will healthy problem in physical and mental in your body.","1. The management level put all employee in high presure on each task and time frame.
2. The management level prefer employee work on 10+ hours a day
3. The management level did calculate/book employee's toilet, coffee,lunch and morning arrive time etc.. Did see someone get warning for these. 
4. The office building is pool and old. All facilities are very pool. it Only got 2-3 toilets for whole building which are always broken.",The current team should buy a jail to run on their way. Sell this company to normal OZ investors and set up a normal OZ management team to run in a normal way.,1.0,,,,,,,Doesn't Recommend,Negative Outlook,Disapproves of CEO,"August 2, 2018 – Team Member",,"Thanks for your feedback. Just to clear a few things up:
- AME's hours are 8:30am - 6:00pm (with a 1 hour lunch break) which are the normal operating hours of any business (not sure if you've had a job before?) 
- We have 5 modern and fully functional bathrooms 
- We are lucky enough to work in a huge, spacious building (wood floors, huge glass windows, massive ceiling height and exposed brick walls - which is the very coveted New York loft style - I'm guessing interior design isn't your thing)
- We don't calculate lunch/breaks/bathroom time (obviously) but we note arrival and departure time for the day, like every other business in the world (again, i'm not sure if you've ever had a job before?)
We wish you all the best for the future."
0,0,0,29 July 2017,00:40:44,A complete joke of a company. Extraordinarily bad place to work., Analyst,Sydney,"29 July 2017
Helpful (44)
""A complete joke of a company. Extraordinarily bad place to work.""
5.0
★★★★★
Former Employee ",full-time, more than a year,44,"If you believe the good reviews and work at this place then you will definitely find a good example of a company you will never want to join ever again. 

You can find out exactly what this place is like to work at by contacting former employees over LinkedIn and asking their opinion.","Where to start with cons? This place is a joke from the top down. A poor software interface that resembles something from the pre-2000 era. Software doesn't work properly most of the time.

Research and industry information is bogus.

CEO is a clown who changes strategy every week. He just needs to lean how to juggle.

No pay rises to cope with inflation, which means that the longer you stay here the poorer you become. You only get a pay rise when you threaten to quit, the the Shaun Browne (CEO) throws money at you hoping that you stay.

Recruitment process is a joke. Candidates are made to wait up to an hour after their scheduled interview time and get no prompt feedback.",It's a worthless company and you're wasting everybody's time!,5.0,1.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,"September 6, 2017 – CTO",,"Thank you for your feedback. In order to remain competitive and continue to provide our clients with the best technical site reviews and valuations in the world we are only seeking technically-qualified, resources experienced staff and non-technical people, such as yourself, unfortunately no longer have a place within AME. We apologize for the distress this has caused you and wish you all the best for the future."
0,0,1,31 October 2017,08:40:27,Read all these reviews and reconsider,,"London, England","31 October 2017
Helpful (37)
""Read all these reviews and reconsider""
1.0
★★★★★
Former Employee ",full-time, less than a year,37,The future written on a napkin. Circles drawn all over it and a baffling crazy man rambling on. 2 more words... done!,"Everything. Everything is wrong. I finally wanted to write a review for the 23 days I was at AME. I left an amazing job with the promise of something else. I hated most days I was there. I had made a huge mistake 

To be honest, waiting months for a call back should have been warning signs, but I wouldn’t be where I am now if I hadn’t taken the Job at AME. 

CEO baffles on about being motivated, persistent and hard working, but when you see no vision on his napkin and you read the terrible reviews that honest people have written, there is no motivation but to start looking for job ASAP. I mean ASAP. I started on day 2. 

Thank you to the CEO for getting rid of me because you didn’t need me. You made my decision final and I’m so thankful I am where I am now!!!",Sell up and find professional management,1.0,4.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Positive Outlook,Disapproves of CEO,"November 13, 2017 – CTO",,"Hi, thanks for your feedback. Come on now, we don't write the future on a napkin, we prefer to present our company goals and strategies (based on our expert forecasting and analysis) on our large screens in our lovely meeting rooms. We love a good presentation as much as the next person – we're sure you've been to a few! But we get it, you're exaggerating for dramatic purposes. We apologize for the distress your retrenchment has clearly caused you but we're glad to hear you're doing well and wish you all the best of luck for the future."
0,0,1,10 October 2017,23:38:00,Great Tactic Replying to Reviews,,Sydney,"10 October 2017
Helpful (36)
""Great Tactic Replying to Reviews""
1.0
★★★★★
Former Employee ",full-time, less than a year,36,The CEO is very tactical in replying to each and every review here trying to save his company’s reputation. Try harder!,We all know how aweful AME as a workplace because of the upper management.,"Keep the 1 stars coming, you may be in the running for a Guiness Record for WORST COMPANY AND CEO TO WORK FOR/WITH",1.0,1.0,1.0,,1.0,2.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,"October 15, 2017 – CTO",,"Thank you for your feedback. In order to remain competitive, innovative and continue to provide our clients with the best technical site reviews and valuations in the world, we have shifted away from non-technical people, such as yourself, and are now only seeking technically qualified, resources experienced staff members. We apologize for the distress this has clearly caused you and wish you all the best for the future."
0,0,0,25 July 2017,19:18:05,Exciting place to work, Engineer,,"25 July 2017
Helpful (6)
""Exciting place to work""
5.0
★★★★★
Current Employee ",full-time, more than a year,6,"AME has shifted from its old model into a fast paced, technically advanced and energetic start up. The work culture is collaborative and team based, and the staff are highly capable and technically skilled. If you enjoy being challenged and engaging in high-level thinking, then you will relish working at AME. 

Also, just for the other readers out there, take no note of the particularity nasty reviews as they are merely the the bitter resentments of a couple of former staff members who are each leaving multiple reviews in order to try to discredit the company. They clearly have a lot of time on their hands. I feel sorry for them.","Because of the fast paced environment, the scheduling and task specification was sometimes disorganised and confusing but management is currently taking steps to rectify this issue.",Keep doing what you're doing,5.0,5.0,5.0,,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,"September 6, 2017 – CTO",,"We thank you for your feedback. We're so glad we have committed, hard working employees like yourself, who believe in our company as much as we do. We have been working hard to improve our organizational strategies and making sure all our employees have clear tasks and direction. We look forward to continuing to work with you, and developing the best technical products available."
0,0,0,8 August 2017,04:06:54,This is the one review to rule them all, Analyst,Sydney,"8 August 2017
Helpful (54)
""This is the one review to rule them all""
1.0
★★★★★
Former Employee ",full-time, more than a year,54,I got to write the cons on Glassdoor when I left. These reviews are smuggled into the office like western media into North Korea. These reviews give the poor souls still trapped there hope for the future. Plus they are also good for a laugh on Friday when you get beer. Oh look. A single. Realistic. Pro.,"This website has said a great deal about AME. I don’t see any point in repeating what has already been said by past employees. It clearly doesn’t stop people from entering through the door for an interview. Therefore, the aim of this review is to stop people from even bothering to apply for anything posted by this company.

The worst thing about this company is not the physically demanding hours and pathetic excuse for a wage (although these two reasons are pretty bad). No, the worst thing about this company is how it will change you psychologically. It will warp you. It will corrupt you. The perverse nature of simply existing within these walls will destroy you. And the worst part is you won’t even notice it. Not until you tell friends. You’ll even joke about. You’ll say something like…

“Someone else got fired today. It’s the third one this month. And they’ve only been here for two days! Then gone, poof. I didn’t even bother remembering their name. I don’t bother remembering anyone’s name unless they’ve been here for over a month”. Then you’ll probably laugh. HAHAHAHAHA.

Your friends will be shocked. They’ll probably say something like. “I can’t believe such a terrible place exists. You have to leave”. And you’ll just shrug it off. Maybe you’ll blame the terrible job market. Or maybe you'll point out the fact that rent doesn’t pay itself. However, it doesn’t change the fact you laughed.

Think about it. You laughed, you mocked someone in the exact same situation as you. They also exist in a terrible job market and I bet they have to pay rent too. You saw someone in the same terrible situation as you and you joked and laughed at their misery. 

Aren’t you also miserable? Of course you are. You work at AME. Why are you laughing at someone in the exact same situation as you? Would you laugh a homeless person on the street? Or someone lying on a hospital bed? I know the laughter is ironic. It is the cynical snickering that comes from black humour. Everyone here shares the same fate. United in adversity, as you will read in all the other reviews. But ask yourself. Right now. As someone who has not been tainted by AME. Would you laugh if someone else got fired for doing nothing wrong in their first few days? If you’re already at AME, it is too late. But hey, at least there’s beer on Friday right? 

And this is why AME is so terrible. It is so cancerous that it strips you of basic human compassion. If you work here you will no longer be able to look at people as if they were actually people. New people are just sacrifices, a fresh batch of souls cooking in the oven for the CEO. Working here will remove something that is basically ingrained into you at birth because you cannot believe something so perversely inhumane (the CEO) has the audacity to assume the form of a normal functioning human being.

Beware the wolf in sheep’s clothing. If he’s charming to you in the interview (if you even get what could pass off as an interview), press the Glassdoor button. He will be so flustered you’ll think English is his second language. He might even get out some paper and draw a lot of diagrams to prove god knows what.","How to Make a Painkiller (Cocktail)

2 oz Pusser's rum
4 oz Pineapple juice
1 oz Orange juice
1 oz Cream of coconut
Grated Nutmeg
Pineapple Wedge

1. Add all of the ingredients into a shaker and fill with ice.
2. Shake vigorously and strain into a hurricane glass or snifter filled with crushed ice.
3. Garnish with freshly grated nutmeg and a pineapple wedge.

Reading this recipe was a complete waste of your time and an excellent showcase of what it feels like working at this company. However, if you ignore my many warnings and accept an offer here, please use this recipe to deal with the crippling physical and psychological damage you will receive.",1.0,1.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,"September 7, 2017 – CTO",,Thank you for your feedback. We understand that leaving fictitious Glassdoor reviews has become a favoured hobby of yours. You're clearly very comical and have a love of outrageous storytelling. May I suggest a career in stand up or the theatre? I think your talents are being wasted in the resources industry. We wish you all the best for the future.
0,0,0,17 August 2017,03:14:59,Industry Economist, Industry Economist,Sydney,"17 August 2017
Helpful (38)
""Industry Economist""
1.0
★★★★★
Former Employee ",full-time, less than a year,38,"The second oldest building as office in Sydney
Cool old fashioned lift
Hard working young people who r willing to spend 14+ hours in office
Learning curve not acceptable
Owner throw u to the job straight away","Worst work experience in my 13 year career, please just don't even try
Horrible slavery culture, no respect to people
Crazy long working hours
Recycle market news from public media and other info suppliers
No methodology to back up reports
Extremely high turnover
unlocked toilet, big smelly wheels rubbish bins beside the pantry.","Don't pass stress to your employees who work so so long hours for u.
Just stop selling your reports with recycled information and made-up correlation without any understanding of the markets",1.0,1.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,"September 6, 2017 – CTO",,"Thank you for your feedback. We're glad to hear you liked our office building and appreciate that our staff are hard-working. In regards to your concerns, we promote a work-life balance and our office hours are 8:30am - 6:00pm, which we feel is very reasonable, particularly for our competitive industry. Furthermore, our toilets all have locks and we have regular closed-lid bins in our kitchens. We have had some turnovers recently, given our shift away from non-technical people and towards technically-qualified staff with resources experience, so that we can remain competitive and continue to provide the best technical analysis and software tools for our clients. If you would like a confidential discussion with one of our managers, please contact ame@amegroup.com. We wish you all the best for the future."
0,0,1,21 July 2017,06:35:03,Disgusting place to work. Avoid.,,Sydney,"21 July 2017
Helpful (33)
""Disgusting place to work. Avoid.""
1.0
★★★★★
Former Employee ",full-time,,33,Your colleagues are generally decent and united in the shared disrespect of Shaun Brown.,"The problems with AME lie directly with the owner, Shaun Browne. At best, his management is comically awful with compulsive decision making, value-destroying about-turns and a child-like understanding of the technical aspects of the mining and oil and gas industries. At worst, Shaun Browne is a chronic bully - mentally, verbally and physical. He appears to contrive tension by pitting staff against each other. Senseless personnel changes are ongoing and poorly communicated. You could suddenly be reporting to someone else or, unbeknownst to you, people reporting to you could suddenly be reporting to a different colleague. 
Shaun Browne has a Trump-like ego and is blithely unaware of his own ineptitude. He has owned this business for over 25 years and literally knows nothing else outside those four walls. It is painfully obvious to even the youngest of analysts who have worked in professionally-run organisations that he is quite clueless. Unfortunately this makes Shaun Browne quite condescending and will constantly remind the staff that he has ""being doing this longer than anyone else"" and considers that justification for his poor decision making.
If you’re going for a BD role, do not expect to last for longer than 6 months. Otherwise, if you show any initiative you will be exploited mercilessly and dumped after a couple of years. The office is made up with those trying to work out what is going and those that are trying to leave. Do not fall for his faux charm and self-deprecation - it is fake as the positive reviews he organises for this site.","It is painfully obvious, to both employees and clients, how bad a job you're doing. Stop kidding yourself about getting PE on board and wind it up.",1.0,1.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,"September 7, 2017 – CTO",,"Thanks for your feedback. In order to remain competitive, innovative and continue to provide our clients with the best technical site reviews and valuations in the world, we have shifted away from non-technical people, such as yourself, and are now only seeking technically qualified, resources experienced staff members. We apologise for the distress this has caused you and wish you all the best finding another job."
