featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,12 November 2020,01:40:42,Salary of EA(II), Executive Assistant II,Hong Kong,"12 November 2020
""Salary of EA(II)""
1.0
★★★★★
Former Employee ",full-time, less than a year,0,"High salary, enjoy free medical services in HA",The new employee will likely to be victimized in workplace politics,,1.0,,,,,,,,,,,,
0,0,0,21 October 2020,13:27:30,it is a public hospital, Registered Nurse,Hong Kong,"21 October 2020
""it is a public hospital""
3.0
★★★★★
Former Employee ",full-time, more than 5 years,0,it is a public hospital,its paid not that reasonable,,3.0,3.0,3.0,,3.0,3.0,3.0,Recommends,Neutral Outlook,,,,
0,0,0,29 September 2020,02:53:19,good for long term, HRM,Hong Kong,"29 September 2020
""good for long term""
4.0
★★★★★
Current Employee ",full-time,,0,good for long term working environment,multitask and heavier workload working environment,,4.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Positive Outlook,,,,
0,0,0,7 October 2020,23:55:00,HR, Officer,Hong Kong,"7 October 2020
""HR""
3.0
★★★★★
Former Employee ",full-time, less than a year,0,The largest health care corporation in Hong Kong,contract period is too short,,3.0,3.0,3.0,3.0,5.0,2.0,3.0,,,,,,
0,0,0,5 October 2020,01:46:01,Severely Underpay, Registered Nurse,"Kwun Tong, Kowloon City","5 October 2020
""Severely Underpay""
2.0
★★★★★
Current Employee ",full-time,,0,"stable jobs, clear career path","heavy work load, extra hours",,2.0,2.0,2.0,2.0,3.0,2.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,4 October 2020,04:37:50,Executive officer, Executive Officer,Hong Kong,"4 October 2020
""Executive officer""
3.0
★★★★★
Current Employee ",full-time,,0,"Good pay, stable pay etc",Alway work overtime and work life not balance,,3.0,2.0,3.0,3.0,3.0,3.0,3.0,Doesn't Recommend,Positive Outlook,,,,
0,0,0,9 October 2020,09:27:43,not recommand, Programmer,,"9 October 2020
""not recommand""
1.0
★★★★★
Current Employee ",full-time, more than a year,0,"high salary
low workload
colleague nice person","It obeies to mainland china.
Unconscionable.",,1.0,1.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,30 August 2020,12:35:54,Very good company, Systems Analyst,Hong Kong,"30 August 2020
""Very good company""
5.0
★★★★★
Current Employee ",full-time, more than 10 years,0,Job satisfactory and job stability is guaranteed .,Need to provide 7x24 support for critical system.,,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,25 August 2020,18:08:18,Intern in HA, Finance Intern,Hong Kong,"25 August 2020
""Intern in HA""
4.0
★★★★★
Former Employee ",full-time, less than a year,0,The job has high salary as an intern.,You may not learn a lot in this job.,,4.0,4.0,4.0,,3.0,4.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,16 August 2020,03:01:43,., Occupational Therapist,Hong Kong,"16 August 2020
"".""
5.0
★★★★★
Current Employee ",full-time,,0,"- Stable
- Training opportunities
- Reasonable working hours","- Limited promotion opportunities
- some settings may have a greater workload",,5.0,4.0,4.0,,4.0,4.0,3.0,Recommends,Positive Outlook,,,,
0,0,0,4 August 2020,01:56:47,Stable, Doctor,Hong Kong,"4 August 2020
""Stable""
5.0
★★★★★
Current Employee ",full-time,,0,The job is fairly stable,They have given you Crazy schedule,,5.0,3.0,3.0,,4.0,4.0,3.0,Recommends,Positive Outlook,,,,
0,0,0,31 August 2020,11:06:50,A, Project Manager,Hong Kong,"31 August 2020
""A""
1.0
★★★★★
Current Employee ",full-time,,0,I am fine with it,I have no idea what to write,,1.0,1.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,,,,
0,0,0,7 August 2020,02:12:53,Shift time work, Personal Care Assistant,,"7 August 2020
""Shift time work""
3.0
★★★★★
Former Employee ",full-time, more than a year,0,"Good for everyone about the health , you may use cheap price to have this service","Long time working , sometimes many be shift in a 
 hold weed , you cannot have a rest day , sometimes you many have two day or three day rest day in a week , so it not balance.",Try to make more equality,3.0,2.0,3.0,,3.0,3.0,3.0,Recommends,,No Opinion of CEO,,,
0,0,1,17 July 2020,08:41:15,busy yet stable,,Hong Kong,"17 July 2020
""busy yet stable""
4.0
★★★★★
Former Employee ",full-time, more than a year,0,"stable job, wont get fired","busy working environment, lower pay than private",,4.0,,,,,,,Disapproves of CEO,,Disapproves of CEO,,,
0,0,0,16 July 2020,02:53:41,Great training, Anaesthesiologist,Hong Kong,"16 July 2020
""Great training""
5.0
★★★★★
Current Employee ",full-time, more than 5 years,0,Great senior support and training,"Hard work schedule, culture can be difficult to fit in",,5.0,2.0,3.0,,5.0,5.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,28 July 2020,07:09:52,Stable income. Long working hours, Hospital Administrator,Hong Kong,"28 July 2020
""Stable income. Long working hours""
3.0
★★★★★
Former Employee ",full-time, more than a year,0,"Stable income, adopt the same pay scale of civil servant","Super long working hours (more than 12 hours/day), not much support from senior, the hierarchy and culture is hard to fit in.",,3.0,1.0,2.0,,5.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,27 July 2020,06:32:37,Hospital Authority, Registered Nurse,Hong Kong,"27 July 2020
""Hospital Authority""
3.0
★★★★★
Current Employee ",full-time,,0,"government subsidized, public hospitals, relatively stable","overtime, under staffing, limited resource",,3.0,2.0,3.0,,3.0,3.0,1.0,Doesn't Recommend,Negative Outlook,,,,
0,0,0,23 July 2020,07:19:20,Hospital Job, Clerk,Hong Kong,"23 July 2020
""Hospital Job""
3.0
★★★★★
Current Employee ",full-time,,0,"Accurate Salary , Supposed never to be bankrupted","Low Salary, low promotion opportunity",,3.0,3.0,3.0,,3.0,3.0,4.0,Doesn't Recommend,Negative Outlook,,,,
0,0,0,5 July 2020,06:24:19,Job you want in economic downturn, Patient Care Assistant II,Hong Kong,"5 July 2020
""Job you want in economic downturn""
4.0
★★★★★
Current Employee ",full-time, more than 5 years,0,"Stable, hard to get fired, well paid comparing others jobs of same nature","Not much benefits, no room for promotion unless you are medical professionals",,4.0,4.0,2.0,,2.0,3.0,2.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,17 July 2020,06:05:13,Largest employer in Health Industry in HK, Anaesthetist,Hong Kong,"17 July 2020
""Largest employer in Health Industry in HK""
2.0
★★★★★
Current Employee ",full-time,,0,"Stable salary
Clear career pathway
Largest employer in medical industry","Long working hours 
Fair working environment",,2.0,2.0,3.0,,4.0,3.0,3.0,Recommends,Neutral Outlook,,,,
0,0,0,23 July 2020,21:24:43,welcome to HA, Registered Nurse,Tuen Mun,"23 July 2020
""welcome to HA""
1.0
★★★★★
Current Employee ",full-time,,0,the staffs are nice and good,the working environment is poor,,1.0,1.0,2.0,,2.0,2.0,1.0,Recommends,Neutral Outlook,,,,
0,0,0,19 June 2020,08:41:51,., Radiographer,Hong Kong,"19 June 2020
"".""
3.0
★★★★★
Current Employee ",full-time,,0,High salary and low tax rate,Long working time and heavy workload,,3.0,,,,,,,,,,,,
0,0,1,13 June 2020,19:05:36,Salary,,,"13 June 2020
""Salary""
3.0
★★★★★
Current Employee ",full-time,,0,Stable in employment and regular salary rev iew,No bonus and the salary banding is fixed,,3.0,2.0,2.0,,3.0,3.0,2.0,,,,,,
0,0,0,14 June 2020,01:05:49,Basic, Resident Physician,Hong Kong,"14 June 2020
""Basic""
2.0
★★★★★
Current Employee ",full-time,,0,Provide basic training for graduates,"Long working hours, poor working environment",,2.0,3.0,3.0,,3.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,9 May 2020,11:29:39,Hong Kong is professional, Local Doctor,Hong Kong,"9 May 2020
""Hong Kong is professional""
5.0
★★★★★
Current Employee ",full-time, more than 10 years,0,"best salary package, best remuneration package",competitiveness is high because the import of overseas doctors,continue to increase salary until infinity,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,17 May 2020,01:39:21,Executive Assistant at clinical department,,Hong Kong,"17 May 2020
""Executive Assistant at clinical department""
3.0
★★★★★
Current Employee ",full-time, less than a year,0,"Work load is not heavy, lots of time to spare","Only doing tedious and repetitive work, not much skills can be learned",,3.0,4.0,3.0,,3.0,3.0,3.0,Recommends,Neutral Outlook,,,,
0,0,1,2 May 2020,21:01:37,Personal feeling about the job,,,"2 May 2020
""Personal feeling about the job""
2.0
★★★★★
Current Employee ",full-time, more than a year,0,"Easy interview
Routine work, no need overtime","Hard to get promote in same department
You need to sit in a ward's reception and everyone can see what you are doing
Many gossip between collegues",I don't believe the management will listen to any advice,2.0,2.0,1.0,,2.0,3.0,1.0,Doesn't Recommend,,,,,
0,0,0,28 April 2020,06:45:46,public health system you know, Patient Care Assistant I,Hong Kong,"28 April 2020
""public health system you know""
3.0
★★★★★
Current Employee ",full-time,,0,-exposed to wide range of patients,"-heavy and endless workload
-hierarchical system",,3.0,4.0,3.0,,3.0,3.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,17 May 2020,02:48:18,Work in Hospital Authority if you have no goals in your life, Executive Assistant I,Hong Kong,"17 May 2020
""Work in Hospital Authority if you have no goals in your life""
1.0
★★★★★
Current Employee ",full-time, more than a year,0,A large government statutory bodies,"Chaotic management style
Super lack of advanced technology, everything by hand
Management would not take up responsibility
Workplace is so messy 
No system for files management","Management style needs a total reform
Not even demanding to think in advance but please to think with the trend 
Fix the management style before blaming on frontline staff for trying to be too ""creative""",1.0,4.0,1.0,,3.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO,,,
0,0,0,30 April 2020,21:51:50,Complex office politic, Contract Junior Developer,"Jordon, Kowloon City","30 April 2020
""Complex office politic""
1.0
★★★★★
Current Employee ",full-time, less than a year,0,"Off work on time, no over time working","Veery complex office politic, emotional and unpredictable boss, the team leader love use scolding to teach junior staff",Be more patient on teaching junior staffs.,1.0,5.0,1.0,,2.0,2.0,1.0,Doesn't Recommend,Negative Outlook,No Opinion of CEO,,,
0,0,0,5 April 2020,23:19:24,"pressure from people, not job", Executive Assistant,"Lo Fu Ngam, Kowloon City","5 April 2020
""pressure from people, not job""
3.0
★★★★★
Current Employee ",full-time, less than a year,0,"- salary is satisfactory for fresh grad ($17888)
- work location is next to MTR
- regular working time (8:45-5:33)
- low workload","- always review your performance even you've done nothing wrong
- have too much to say on your own personal life (e.g. asking your family, status etc)
- everything goes too inefficient
- blame you when you have low workload
- supervisor is too picky
- unclear instruction
- no promotion scheme for small hospital, you need to apply it by yourself
- no bonus 
- NO HOME OFFICE FOR NON-ESSENTIAL STAFF, expose all staff in DANGER!
- If they don't like you, they can do everything to kick you out; but even you are not smart, you can stay long when you got them.",- please pay more attention to PPE purchasing of clinical staff instead of being too picky,3.0,5.0,2.0,,3.0,4.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,16 March 2020,01:33:04,"off on time, you cant work ot", IT Engineer,"Kowloon Bay, Kowloon City","16 March 2020
""off on time, you cant work ot""
3.0
★★★★★
Former Employee ",full-time, more than a year,0,"Free, off on time for sure","workload, no colleague, location, multitasking in all time",,3.0,3.0,3.0,,2.0,1.0,5.0,Doesn't Recommend,,,,,
0,0,0,9 March 2020,18:08:37,APN, Registered Nurse,,"9 March 2020
""APN""
2.0
★★★★★
Current Employee ",full-time, more than 5 years,0,no need to worry being fired,heavy workload and poor management,,2.0,1.0,1.0,,3.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO,,,
0,0,0,27 February 2020,08:14:26,Human Resources Officer(EAI), Human Resources Officer,,"27 February 2020
""Human Resources Officer(EAI)""
2.0
★★★★★
Former Employee ",full-time, less than a year,0,good salary for fresh graduates,difficult to get promoted as you need to apply other posts by yourself,,2.0,3.0,2.0,,2.0,2.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,29 December 2019,06:25:03,Pharmacist,,,"29 December 2019
""Pharmacist""
4.0
★★★★★
Current Employee ",full-time,,0,It provides good enough salary,Work non stop heavy workloads,,4.0,,,,,,,,,,,,
0,0,1,5 January 2020,19:59:29,Resident,,,"5 January 2020
""Resident""
3.0
★★★★★
Current Employee ",full-time,,0,Training opportunity for junior doctors,Long working hours and shift duties,,3.0,,,,,,,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,11 December 2019,02:25:26,Nurse,,,"11 December 2019
""Nurse""
3.0
★★★★★
Current Employee ",full-time,,0,Stable salary n stable job,"tough works, harsh , need to shift",,3.0,,,,,,,,,,,,
0,0,1,27 November 2019,19:05:05,Stable job,,,"27 November 2019
""Stable job""
2.0
★★★★★
Former Employee ",full-time,,0,working hours from 9-6,Not much opportunities for promotions,,2.0,3.0,2.0,,1.0,3.0,2.0,,,,,,
0,0,1,24 October 2019,03:46:09,Skdi,,,"24 October 2019
""Skdi""
5.0
★★★★★
Current Employee ",full-time,,0,You can serve the people,You have regular night shifts,,5.0,4.0,5.0,,5.0,5.0,5.0,,,,,,
0,0,0,24 October 2019,10:53:33,Good, Resident,,"24 October 2019
""Good""
5.0
★★★★★
Current Employee ",full-time,,0,Help patients and their families,No as long as we help,,5.0,,,,,,,,,,,,
0,0,1,18 October 2019,04:09:56,Good IT Division Structure and Working Environment,,,"18 October 2019
""Good IT Division Structure and Working Environment""
4.0
★★★★★
Former Employee ",part-time,,0,"The IT Division has great structure and different teams are responsible for their own area of work.

Depends on teams, most of them have a great working atmosphere.

Less stressful and urgent works. Most of the projects are scheduled well.",Lack of challenges and very stable. May not have any big projects all the time.,,4.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,18 October 2019,07:29:11,Stable,,,"18 October 2019
""Stable""
3.0
★★★★★
Current Employee ",full-time,,0,"Stable, quite a lot good people",not enough benefit compare with private market,,3.0,,,,,,,,,,,,
0,0,1,10 October 2019,04:56:53,Analyst programmer,,,"10 October 2019
""Analyst programmer""
3.0
★★★★★
Current Employee ",full-time,,0,Easy to do and Paid is good,Use old technology not much to learn,,3.0,3.0,3.0,,3.0,5.0,2.0,Doesn't Recommend,Neutral Outlook,Approves of CEO,,,
0,0,0,10 October 2019,08:04:00,HA treats nurse as slave, Registered Nurse,Hong Kong,"10 October 2019
""HA treats nurse as slave""
2.0
★★★★★
Current Employee ",full-time, more than a year,0,There is no pros except that your experience gained here will be recognized by other institution,"Nurse to patient ratio start from 1:12
The APN quota are fewer than what you can imagine",,2.0,2.0,1.0,,2.0,2.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,30 August 2019,20:49:58,Executive assistant I, Executive Assistant,,"30 August 2019
""Executive assistant I""
3.0
★★★★★
Current Employee ",full-time, more than a year,0,"Stable job easy tasks routine 
Govt style",Lack of opportunities for promotion,,3.0,4.0,2.0,,2.0,3.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,2 August 2019,17:33:39,Executive assistant, Executive Assistant,Hong Kong,"2 August 2019
""Executive assistant""
5.0
★★★★★
Current Employee ",full-time, more than a year,0,Nice job good good job,Nice colleague good good luck,Better offer to support your,5.0,2.0,3.0,,4.0,4.0,3.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,1,29 July 2019,10:09:28,hardly to find something good,,,"29 July 2019
""hardly to find something good""
2.0
★★★★★
Current Employee ",full-time, more than a year,0,training opportunity and clinical exposure,"poor working environment
overloaded amount of work
neglect employee rest time and health
poor management in every aspect",Do not treat your staff as slaves,2.0,1.0,1.0,,2.0,1.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,9 July 2019,01:57:28,dietitian, Dietitian,Hong Kong,"9 July 2019
""dietitian""
4.0
★★★★★
Current Employee ",full-time, more than 8 years,0,lots clinical exposure of different medical service,"busy, rush, heavy work load",,4.0,3.0,3.0,,3.0,3.0,2.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,1 June 2019,20:44:16,Scientific Officer (Medical),,,"1 June 2019
""Scientific Officer (Medical)""
4.0
★★★★★
Current Employee ",full-time,,0,"Job security
5-weekday work
Case diversity
Good work/life balance
No OT work
No rotation duty","No promotion grade
No bonus
Heavy workload
Poor work morale",,4.0,5.0,3.0,,2.0,4.0,1.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,0,30 May 2019,08:14:30,HKHA, Intern,,"30 May 2019
""HKHA""
5.0
★★★★★
Current Employee ",full-time,,0,The people are nice there,As an intern there are some long working hours,,5.0,,,,,,,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,13 June 2019,04:59:04,EA, Executive Assistant,,"13 June 2019
""EA""
3.0
★★★★★
Current Employee ",full-time, less than a year,0,Quite good salary for fresh people,For some places quite political,,3.0,3.0,3.0,,4.0,4.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,7 June 2019,23:14:48,Bad culture,,,"7 June 2019
""Bad culture""
3.0
★★★★★
Current Employee ",full-time,,0,It provides good Job security,Poor culture is the fatal error,,3.0,2.0,1.0,,3.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,0,12 May 2019,18:58:13,Registered nurse, Registered Nurse,"Jordon, Kowloon City","12 May 2019
""Registered nurse""
3.0
★★★★★
Former Employee ",full-time, more than 3 years,0,Stable salary with a raise every year,Depends on which department. Some could be pretty stressed to work in,,3.0,3.0,3.0,,3.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,1,14 April 2019,00:35:02,Insider look of HA,,,"14 April 2019
""Insider look of HA""
2.0
★★★★★
Current Employee ",full-time,,0,"1. On job training opportunities
2. Free health benefits 
3. Employment stability
4. Generous leaves policy","1. Long and irregular working hours 
2. Limited resources for quality care 
3. Bureaucratic culture",Should rely less on Government funding and make citizens bear more responsible for their own health. Also need to improve working condition and reduce brain drain.,2.0,1.0,1.0,,3.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Approves of CEO,,,
0,0,1,17 February 2019,00:27:04,Specialist Master,,,"17 February 2019
""Specialist Master""
4.0
★★★★★
Former Employee ",full-time,,0,Well paid. The work environment is quite stable.,Unreasonable workload. Always work overtime.,hire more people.,4.0,1.0,1.0,,4.0,4.0,2.0,Recommends,Neutral Outlook,Disapproves of CEO,,,
0,0,0,15 January 2019,19:01:04,Hospital Authority, Hospital Administrator I,Hong Kong,"15 January 2019
""Hospital Authority""
4.0
★★★★★
Current Employee ",full-time, less than a year,0,Stable Job in this organization,Workload more than normal NGO,,4.0,3.0,3.0,,4.0,3.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,30 October 2018,19:19:09,Good,,,"30 October 2018
""Good""
3.0
★★★★★
Current Employee ",full-time,,0,A Good Work life Balance,No healthy competition and lack of openness to adopt to new skills,,3.0,,,,,,,,,,,,
0,0,0,10 November 2018,04:18:20,Poor management in socialistic environment, Resident,Hong Kong,"10 November 2018
""Poor management in socialistic environment""
1.0
★★★★★
Current Employee ",full-time, more than 3 years,0,"Stable pay, patients are occasionally grateful
No other pros","Higher management unable to fire non productive workers leading to uneven distribution of workload in clinic? Ultimately harming patients
Overworked staff",Needs quarterly assessment of employees to evaluate performance and production output,1.0,1.0,1.0,,4.0,5.0,1.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,28 August 2018,08:31:21,Executive Assistant I, Executive Assistant I,,"28 August 2018
""Executive Assistant I""
4.0
★★★★★
Current Employee ",full-time, more than a year,0,Good boss. Helpful colleagues. Work life balance.,Uneasy to have promotion. Repetitive and boring tasks.,,4.0,4.0,4.0,,3.0,4.0,3.0,Recommends,,,,,
0,0,1,7 September 2018,00:25:48,Resident,,,"7 September 2018
""Resident""
3.0
★★★★★
Current Employee ",full-time,,0,"apart from the necessary training, really dont have any. as a doctor you are probably better off elsewhere",the government would rather pay trillions to build useless bridges and railways instead of paying the medical staff fairly,,3.0,,,,,,,,,,,,
0,0,1,13 August 2018,06:31:12,Human Resources Dept,,,"13 August 2018
""Human Resources Dept""
3.0
★★★★★
Current Employee ",full-time, more than a year,0,Friendly colleagues and not much politics,Long working hours for most days,,3.0,2.0,4.0,,4.0,4.0,4.0,,,,,,
0,0,1,7 August 2018,02:27:27,Occupational therapist II,,,"7 August 2018
""Occupational therapist II""
3.0
★★★★★
Current Employee ",full-time,,0,Good salaries and benefits...... strong sense of accomplishment and achievement as a medical professional....,"Values of allied health is somehow underrated in Hong Kong when compared to western countries like US. 
Medical dominance in HK",........................,3.0,4.0,4.0,,4.0,4.0,3.0,Recommends,Positive Outlook,,,,
0,0,0,15 May 2018,00:25:39,Stable job, Executive Assistant/Clerk,Hong Kong,"15 May 2018
""Stable job""
2.0
★★★★★
Former Employee ",full-time, more than 3 years,0,"- Stable, very stable job
- Pay a bit above the market (clerical duties)
- Salary scales increase every year (most of them) till to the top","- Horrible workload /balancing
- Blame culture
- Stable (/gang)'s culture
- Lots of snobby seniors
- Low job mobility","- Please listen to the working level of what they needed actually, not just thinking in your office with other top-management",2.0,1.0,2.0,,2.0,4.0,2.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,27 March 2018,22:50:16,Know about your team/department through HA Secrets (FB page), Administration Staff ,,"27 March 2018
""Know about your team/department through HA Secrets (FB page)""
2.0
★★★★★
Current Employee ",full-time, less than a year,0,"- Salary package similar or better than the government (with allowances)
- Free medical consultations in all public hospitals","- Stressful work environment (Loads of work but inadequate manpower)
- Expect three mens' workload but with one man's paid 
- Poor planning which leads to poor execution","Manpower is the greatest resources of a company. You have to seriously review work distributions and to retain talents, or they all flock to the private sector (both clinical and admin) and you left with no one to perform duties to service the public.",2.0,2.0,2.0,,2.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,,,,
