featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,26 August 2020,19:23:31,HKPC, Consultant,Hong Kong,"26 August 2020
Helpful (1)
""HKPC""
5.0
★★★★★
Current Employee ",full-time,,1,,,,5.0,4.0,4.0,,3.0,4.0,4.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,0,18 August 2020,10:15:27,Good team and good chance to learn Data Science, Data Scientist,Hong Kong,"18 August 2020
""Good team and good chance to learn Data Science""
5.0
★★★★★
Current Employee ",full-time,,0,Good Chance to learn Data Science,You have to learn it by yourself and solve problem by yourself,,5.0,5.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,20 August 2020,05:09:59,Primary school quality but charging big 4 prices, Consultant,,"20 August 2020
""Primary school quality but charging big 4 prices""
3.0
★★★★★
Former Employee ",full-time, more than 5 years,0,Company location is good. Benefits are competitive.,Turnover rate is high. Unreasonable workload is one of the reasons.,,3.0,2.0,2.0,,1.0,4.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO,,,
0,0,1,14 August 2020,20:39:07,OK,,Hong Kong,"14 August 2020
""OK""
3.0
★★★★★
Former Employee ",full-time,,0,"Work Life Balance, People are nice","Slow Promotion, Long Approval Process for almost everythings",,3.0,4.0,3.0,,3.0,4.0,3.0,,,,,,
0,0,0,21 July 2020,08:00:33,Intern, Internship,"Kowloon Tong, Kowloon City","21 July 2020
""Intern""
4.0
★★★★★
Former Employee ",full-time,,0,great common area for relaxing,"old culture, lot of paper work",,4.0,,,,,,,,,,,,
0,0,0,24 June 2020,04:50:30,Bad, R&D Manager,,"24 June 2020
""Bad""
1.0
★★★★★
Current Employee ",full-time, less than a year,0,Public sector and help government department do project,Senior managers do not skill in technology...,,1.0,2.0,1.0,,1.0,1.0,1.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,14 May 2020,06:37:45,Don't work here if you have other choices, Engineer,Hong Kong,"14 May 2020
""Don't work here if you have other choices""
1.0
★★★★★
Current Employee ",full-time,,0,The medical welfare is good,"Working like a sales, not engineer 
learn nothing, time wasting
low paid",Deliver some real technology plz,1.0,1.0,1.0,,1.0,4.0,1.0,Doesn't Recommend,Negative Outlook,No Opinion of CEO,,,
0,0,0,18 March 2020,02:43:34,So so, Engineering Officer,,"18 March 2020
""So so""
3.0
★★★★★
Former Employee ",full-time,,0,"Stable, engineers are usually kind",Too many administrative process to handle,,3.0,4.0,3.0,,3.0,3.0,3.0,Approves of CEO,,Approves of CEO,,,
0,0,0,18 December 2019,20:01:36,Too many admin stuff and internal system, Assistant Project Officer,Hong Kong,"18 December 2019
""Too many admin stuff and internal system""
2.0
★★★★★
Current Employee ",full-time, more than a year,0,Good for fresh grad to get to know how big org work,"too much constraints on admin, old mindset of admin. not much promotion opportunity",,2.0,3.0,2.0,,2.0,2.0,2.0,,,,,,
0,0,1,26 October 2019,19:32:54,Assistant Engineer,,,"26 October 2019
""Assistant Engineer""
5.0
★★★★★
Current Employee ",full-time,,0,Colleagues are nice and knowledgeable,"Salaries are fixed, not much related to performance",,5.0,5.0,,,4.0,5.0,,,,,,,
0,0,1,14 September 2019,20:25:16,AC,,,"14 September 2019
""AC""
3.0
★★★★★
Current Employee ",full-time,,0,Good place to explore different industry,Lots of admin work need to do and one man bank,,3.0,3.0,2.0,,3.0,3.0,2.0,Recommends,Neutral Outlook,,,,
0,0,1,25 August 2019,06:14:12,Consultant,,,"25 August 2019
Helpful (2)
""Consultant""
1.0
★★★★★
Current Employee ",full-time,,2,"Have lots of opportunities to train up myself on EQ when dealing with some crappy superiors, eg, KW and.....",I can see those hypocrite how to act like s clown with their old school and hollow knowledge. This is what they behave disconnected.,Sack them off ASAP and fill in new bloods.,1.0,1.0,2.0,,2.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO,,,
0,0,0,1 August 2019,23:55:12,Project Officer, Project Officer,"Kowloon Tong, Kowloon City","1 August 2019
""Project Officer""
3.0
★★★★★
Former Employee ",full-time, more than a year,0,"- Lots of exposure to various industries in Hong Kong
- Gain experience in cooperating with government parties and associations","- Multi-tasking and heavy workload 
- No OT allowance
- Limited career path development",,3.0,3.0,2.0,,3.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,No Opinion of CEO,,,
0,0,0,15 June 2019,00:26:37,Mechanical, Engineering Officer,,"15 June 2019
""Mechanical""
5.0
★★★★★
Current Employee ",full-time,,0,Design For industry and the society,R&as from one of our favourite,,5.0,,,,,,,,,,,,
0,0,1,3 July 2019,00:48:54,"Consultant is hard to communicate with, low salary but high demand person. Hard to stay and no empathy",,,"3 July 2019
""Consultant is hard to communicate with, low salary but high demand person. Hard to stay and no empathy""
1.0
★★★★★
Former Employee ",full-time, more than a year,0,Employment package is great and APAS has excellent general manager. Environment is very nice,Some supervisor like to do whatever he like including skip the company policy so that he could own the property/lab equipment and putting unreasonable task to one people. (I am sure he dont know how to do that task too).,Please keep an eye on consultants. I strongly do not agree that guy have good project management skill. The only skill he have is to scold his subordinate.,1.0,1.0,5.0,,5.0,5.0,3.0,Doesn't Recommend,Positive Outlook,,,,
0,0,0,12 May 2019,20:00:17,Nice,,,,,,0,Steady workload; lots of learning opportunities.,Too many meetings; too much administrative work.,,4.0,,,,,,,,,,,,
0,0,1,3 May 2019,00:55:27,Part-time Intern,,,,part-time,,1,Flexible working hours and people are nice,Part-time only responsible for admin works,-,4.0,4.0,3.0,,4.0,3.0,4.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,2 May 2019,08:39:01,Assostant Manager, Assistant Manager,,"2 May 2019
""Assostant Manager""
3.0
★★★★★
Current Employee ",full-time, less than a year,0,"Stable working environment, looking for change",Need to work with people without good business sense,,3.0,2.0,1.0,,3.0,3.0,3.0,Positive Outlook,No Opinion of CEO,No Opinion of CEO,,,
0,0,0,23 March 2019,00:10:28,Industry support org Vs income generation, Consultant,,"23 March 2019
Helpful (4)
""Industry support org Vs income generation""
2.0
★★★★★
Former Employee ",full-time, more than 8 years,4,A good place to build your industry network,"Lack of trust and respect to experienced staff
Directors just focus on image building campaign
Senior management become 'yes' man",Should do practical things to raise its status among industrailists and local govt officials,2.0,1.0,3.0,,1.0,2.0,1.0,Doesn't Recommend,Negative Outlook,No Opinion of CEO,,,
0,0,1,26 January 2019,18:00:00,Average,,,"26 January 2019
Helpful (2)
""Average""
3.0
★★★★★
Current Employee ",full-time,,2,Good training opportunities and benefits. Good elderly home.,Under performing senior workers are tolerated. Conservative mono-cultural environment.,Please evaluate performances impartially.,3.0,4.0,2.0,,3.0,4.0,4.0,No Opinion of CEO,,No Opinion of CEO,,,
0,0,0,22 December 2018,22:17:23,Engineer Officer, Engineer Officer,,"22 December 2018
""Engineer Officer""
5.0
★★★★★
Current Employee ",full-time, more than a year,0,Can enjoy the success from the challenge.,Better work with enough time.,,5.0,5.0,5.0,,5.0,5.0,5.0,,,,,,
0,0,0,1 October 2018,21:33:40,The company has been led by wrong EDs since 2010," Smart Healthcare, MedTech & Optics",,"1 October 2018
Helpful (2)
""The company has been led by wrong EDs since 2010""
1.0
★★★★★
Former Employee ",full-time, more than 10 years,2,"Convenient work location, salary is good enough.","The directors lack director, has spent unnecessary resource on ERP, too much office politics.",Speechless,1.0,3.0,1.0,,1.0,4.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO,,,
0,0,0,4 September 2018,06:44:07,Consultant,,,,, more than 10 years,1,"If you plan to be a civil servant, HKPC could be a good platform for you!!",This is not a good place for you to develop your career!!!,Please carry on !!!,2.0,2.0,1.0,,1.0,2.0,2.0,Doesn't Recommend,Negative Outlook,,,,
0,0,0,14 August 2018,20:08:14,Not a place for long term development, Associate Consultant,"Kowloon City, Kowloon City","14 August 2018
Helpful (1)
""Not a place for long term development""
2.0
★★★★★
Former Employee ",full-time, more than 3 years,1,"accessible office location , partially government backed","not a place to develop your strength, virtually no personal development help.

Get young associate consultants doing the business directly with the client, embarrassed by lack of professional",,2.0,2.0,2.0,,2.0,2.0,2.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,1,12 August 2018,18:58:36,Limited growth and no career path,,,"12 August 2018
Helpful (1)
""Limited growth and no career path""
2.0
★★★★★
Former Employee ",full-time,,1,"Stable environment
the location is very accessible","no career path for staff promotion
very limited staff benefits, almost none
the operation process is hierarchical and lengthy
lots of meaningless meetings
the ERP system is time consuming and repetitious 
had to come to work after typhoon signal goes down after 2pm",,2.0,3.0,2.0,,2.0,2.0,3.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,1,16 April 2018,01:59:27,Associate Consultant,,,"16 April 2018
""Associate Consultant""
4.0
★★★★★
Current Employee ",full-time,,0,"- Not much Overtime 
- Great exposure to new tech and industries","- Unclear career path
- No team structure",,4.0,5.0,4.0,,3.0,4.0,3.0,Recommends,,,,,
0,0,1,10 December 2017,19:36:07,Limited exposure and rigid management,,,"10 December 2017
Helpful (2)
""Limited exposure and rigid management""
2.0
★★★★★
Current Employee ",full-time,,2,"Not much OT, relatively relaxing at times","Lack direction, limited exposure, slow progression",,2.0,3.0,2.0,,2.0,2.0,2.0,Doesn't Recommend,Negative Outlook,,,,
0,0,1,1 December 2017,01:41:47,"co-workers are nice, management sucks",,,,full-time,,1,"the co-workers are nice
benefits are good","management sucks, 
change the decision very often
you wont got promoted even if you performed well
the structure of the company are bad",,2.0,2.0,2.0,,2.0,4.0,2.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,1,25 August 2017,03:59:02,The poorest management among others,,,"25 August 2017
Helpful (3)
""The poorest management among others""
1.0
★★★★★
Former Employee ",full-time, more than 3 years,3,"Good Salary, convenient working location","The directors and GMs generally fails to provide direction to professional staff. In fact, they are incompetent to lead consultant teams and to assist clients. The only thing they can do is to mislead directors and the client. It so happens that Executive Director loves this kind of lip service. That creates unfair working atmosphere and caused a lot of unnecessary politics within HKPC.","Executive Directors should have a consistent direction to build up HKPC philosophy. Up to now, many clients have suffered because of poorly performing consultant team. HK government should have put more effort to manage this NGO.",1.0,3.0,1.0,,2.0,4.0,1.0,Doesn't Recommend,Negative Outlook,,,,
0,0,0,3 January 2017,22:26:06,assistant engineer,,,,,,0,It is a big company,need to work overtime frequently,,3.0,2.0,2.0,,2.0,4.0,2.0,,,,,,
0,0,1,26 July 2016,04:06:40,engineer,,,"26 July 2016
""engineer""
2.0
★★★★★
Current Employee ",full-time,,0,sounds great and not far from mtr station,limit resource to use and to develop,ss,2.0,,,,,,,,,,,,
0,0,1,15 June 2016,20:01:54,Assistant Engineer (Intern),,,"15 June 2016
""Assistant Engineer (Intern)""
4.0
★★★★★
Current Employee ",full-time,,0,"If you prefer stability over anything else, this place is an good place to work in.
Salary is carefully evaluated so you will not underpaid.","The management revises the standard practice too frequently.
Supervisor-issued reference letter is explicitly prohibited - may affect career change.",Allow the communication channel between the management and the employees to be more practical and effective. The management should review the proposed policy change more carefully if it may affect morale of the employees.,4.0,,,,,,,Recommends,Positive Outlook,,,,
0,0,1,9 May 2016,18:10:52,Consultant,,,"9 May 2016
Helpful (8)
""Consultant""
2.0
★★★★★
Former Employee ",full-time,,8,"A Great place for those who are (mentally) retiring
- Good work-life balance of my division, normally 9 to 6:30. Not much OT required.
- Good package and fringe benefits. 
- Great job stability, it's very hard for your seniors to fire you according to the procedure, even though you are not performing at all.","Hence, there are some colleagues just physically sitting there, and ""fishing"" for 4-5 hours a day. The seniors recognized it, but would just allow/ pretend that they do not know.

It's a great place to learn different aspects of business consulting, but you could never be a real specialist/ professional of a single aspect, because the team do not have the experience to share with you, and they are not dedicated in delivering the best quality work to client. ""Been there, done that"", and that's it.","The management has to seriously assess the performance of middle management, and ensure that they are going towards the business direction of their own BU.",2.0,5.0,2.0,,3.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,0,10 March 2016,07:25:06,Not bad to work here,Senior Consultant,Hong Kong,,,,6,"Good enumeration package, training opportunity, think of new project ideas and execute.","lots of overtime work. Need to deal with the useless SAP system, spending 40% of your time. Work like one-man band, need to deal with everything from finding projects, to chasing for payments from clients.","Better not to involve professional staff to deal with the SAP, let them concentrate on their projects.",3.0,2.0,2.0,,3.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,,,,
0,0,1,14 January 2021,06:08:58,Personal Observations,,,"14 January 2021
""Personal Observations""
2.0
★★★★★
Former Employee ",full-time, more than a year,0,"High job satisfaction, broad business network","High turnover rate, OT til late night very often, office politics",,2.0,1.0,2.0,2.0,2.0,2.0,3.0,Doesn't Recommend,Negative Outlook,No Opinion of CEO,,,
0,0,1,7 December 2017,12:13:54,Assistant Engineer,,,"7 December 2017
""Assistant Engineer""
4.0
★★★★★
Former Employee ",full-time,,0,A good start in the consulting field.,Career development in a long term,,4.0,4.0,4.0,,4.0,4.0,3.0,Recommends,Positive Outlook,,,,
