featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,27 April 2017,08:43:08,the best company in the world,Engineer,Hong Kong,,, less than a year,0,"high income, good work and life balance",lack of promotion opportunities and time,,5.0,4.0,3.0,,3.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,18 December 2016,02:49:21,China and local culture, Client Solutions Manager,Hong Kong,Former Employee ,full-time, more than 3 years,14,Meals benefits and insurance is offered to employee. Standard is higher than what the market is offering in China. They also hired a lot of smart peopple.,"Very political environment. Promotion favours people that is close with management, a lot of pleasing work needs to be done everyday. Hong kong employee get revenged after sharing real feedbacks at employee surveys. Also, CSM works much harder than CP, no one dare to complain, because afraid get revenged .",Allow employee share more feedbacks,1.0,1.0,2.0,,1.0,3.0,2.0,Doesn't Recommend,Positive Outlook,Disapproves of CEO,,,
0,0,0,13 July 2016,22:45:17,Developer,,,,,,0,"Amazing place to work for, will definitely work for again!",None that I can think of,,4.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,23 November 2015,05:35:19,Client Solution Analyst,,,,,,3,"great environment, lots of things to learn, growing really fast","very high pressure, very high standard, not many chance for contractors, bad arrangement when the team get bigger and bigger",,4.0,1.0,4.0,,2.0,5.0,3.0,Doesn't Recommend,Positive Outlook,Approves of CEO,,,
0,0,0,24 May 2020,18:46:13,People Focused, Engineering Manager,"San Francisco, CA",Current Employee ,full-time, more than 3 years,94,"Facebook deeply cares about its employees and has built a compelling culture around support and growth. Career growth opportunities are plentiful. If you don't like the team you're on or don't get the support you want from your manger, Facebook empowers you to find new teams or projects. Facebook wants its employees to be invested in their work and to feel connected to its larger mission. If large scale opportunities and growth are important to you, Facebook is a fantastic place to work.",Facebook's culture is demanding and fast paced. The greatest aspect of working at Facebook is that everyone is very motivated and very smart. The problem with this is that they all expect the very same of you. Holding a very high bar for excellence can certainly be demanding so it's important to make sure you're always carefully paying attention to your own personal work/life balance.,,5.0,3.0,5.0,,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,"December 4, 2020",Employer Representative,"Thank you for this thoughtful feedback. Building a career at Facebook is about using your unique strengths, doing meaningful work that matters to you and making Facebook better. We're glad you're here on this journey with us."
0,0,0,1 February 2021,11:21:20,"Smartest people, impactful opportunities, work that matters.", Global Program Manager,"New York, NY",Current Employee ,full-time, more than a year,1,"- Working with the smartest people I've met.
- Visible, present leadership.
- Incredible salary, benefits, culture. 
- Opportunity to do work that matters in the world. 
- If you get an offer from Facebook, you have to take it. Just trust me!","- You are in the drivers seat of your career at Facebook, and there's no set growth plan or defined career ladder. This is challenging for some but those who are ambitious will thrive!",Thankful to work here because of how leadership values employees above all. Keep it up.,5.0,5.0,5.0,3.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,1,2 February 2021,02:42:35,Great place to work!,,,Current Employee ,full-time, more than a year,0,"Flexibility, Making a Difference, Opportunities",Products allow for spread of misinformation,,5.0,,,,,,,,,,,,
0,0,1,2 February 2021,02:42:35,Great place to work!,,,Current Employee ,full-time, more than a year,0,,,,5.0,,,,,,,,,,,,
0,0,0,2 February 2021,09:40:00,Tech Jobs are Great, Marketing Science Partner,"Austin, TX",Current Employee ,full-time,,0,"Benefits are great for starting a family, work from home policy is reasonable, and there aren't many/any ruts.",You're still a wage slave.,,5.0,,,,,,,,,,,,
0,0,0,2 February 2021,17:29:10,"Good environment to work in, but career progression?", Business Analyst,Singapore,Former Employee ,full-time, more than a year,0,"Good working environment, great colleagues","No career progression. Do what you are supposed to do, nothing more, nothing less.",It's ok to promote people within the team.,5.0,4.0,4.0,4.0,1.0,3.0,2.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,2 February 2021,17:52:59,4 years and going strong, Director,"San Francisco, CA",Current Employee ,full-time, more than 3 years,0,"Upward progression, fast paced, high-impact, mission driven culture, people",Moves really fast - have to enjoy that type of environment,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,2 February 2021,19:58:17,Great place to work, Data Engineer,,Former Employee ,full-time, more than 3 years,0,Working with very smart people,There isn't much of a work life balance. Very long hours,,5.0,,,,,,,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,3 February 2021,00:38:42,Probably as good as it gets, Firmware Engineer,"Redmond, WA",Current Employee ,full-time, more than a year,0,"Interesting work with top-tier colleagues; highly competent, well-intentioned management; good work/life balance; fantastic pay, benefits, and perks. There are many reasons why people want to work here.",The usual PC drill (though it's really not as bad as you think); may be too good to be true -- everyone knows where good intentions can lead; everybody hates us,"Never forget why you started Facebook in the first place; don't let go your souls; when you dine with the devil, bring a long spoon; illegitimi non carborundum",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,29 January 2021,17:59:02,I Love my Company, Technical Sourcer,"San Francisco, CA",Current Employee ,full-time, more than a year,1,"Great Benefits, Positive work culture.",Demanding in terms of metrics.,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,1 February 2021,03:26:06,Great balance and culture, Market Specialist,"Dublin, Dublin",Current Employee ,full-time, less than a year,0,"What makes Facebook great, is the diversity, talent and opportunities. The benefits are arguably one obvious aspect too, and there is plenty of them!",No negative experience for now.,,5.0,5.0,5.0,5.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,1 February 2021,07:48:25,Great Place, Analyst,,Former Employee ,full-time,,0,"Great employees and management, advancement opportunities, great benefits","Long hours, some managers were not professional",,5.0,3.0,5.0,4.0,4.0,4.0,4.0,,,,,,
0,0,0,1 February 2021,09:03:52,Great role, Account Manager,"Austin, TX",Former Employee ,full-time,,0,"Easy day-to-day work
Fun work environment
Good pay","Honestly, there is nothing that comes to mind",,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,
0,0,0,1 February 2021,18:37:44,"Smartest people, impactful opportunities, work that matters.", Software Engineer,"New York, NY",Current Employee ,full-time, more than a year,0,"""Free food is just the beginning"" (in 399 reviews)

""Great environment and brilliant people"" (in 344 reviews)","""Work-life balance can be tough at times"" (in 487 reviews)

""Sometimes long hours due to working with the US"" (in 99 reviews)",,5.0,,,,,,,,,,,,
0,0,1,1 February 2021,20:47:12,Positive working environment,,,Current Employee ,full-time,,0,Amazing culture with supportive people,Require high responsibility to work autonomously,,5.0,,,,,,,,,,,,
0,0,0,1 February 2021,21:02:34,Simply Amazing, Rotational Software Engineer,"New York, NY",Current Employee ,full-time, less than a year,0,,,,,,,,,,,,,,,,
0,0,0,29 January 2021,16:00:37,Good work, Software Engineer,"San Francisco, MO",Current Employee ,full-time,,0,"Good exp, learn a lot, good starter job","Not high salary, could get high salary",,5.0,,,,,,,,,,,,
0,0,0,29 January 2021,23:33:39,Great place to work, Legal,,Current Employee ,full-time,,0,Awesome colleagues and compensation at FB,Nothing comes to mind at the moment,,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Positive Outlook,Approves of CEO,Approves of CEO,,,
0,0,0,28 January 2021,09:40:02,Good, Administrative Assistant,"London, England",Current Employee ,full-time,,0,"Everything good, wonderful place to work",Nothing. Everything is really perfect!,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,28 January 2021,13:03:53,Good compnay, SDE,"Seattle, WA",Current Employee ,part-time,,0,Nice company to work at,None as far as ia m wa,,5.0,,,,,,,,,,,,
0,0,0,28 January 2021,21:00:29,Loving being in Facebook, Software Engineer,"Menlo Park, CA",Former Employee ,part-time, less than a year,0,"It's a really awesome company, and I'm glad that I can work here before",not really much as I could find,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,27 January 2021,08:24:25,Great place, Software Engineer,,Former Employee ,full-time,,0,Free food and nice treatment of software engineers,I have nothing negative to say,,5.0,3.0,4.0,5.0,4.0,5.0,3.0,,,,,,
0,0,0,27 January 2021,11:12:27,Good, Editor,,Current Employee ,part-time, more than 10 years,0,That’s great news and I hope,Time is the best challenge,I want to work more than a year,5.0,,,,,,,Recommends,Positive Outlook,,,,
0,0,0,27 January 2021,12:51:49,Best employer in the industry, Software Engineer,"Menlo Park, CA",Current Employee ,full-time, more than 3 years,0,Available projects. Freedom to work. Compensation & benefits.,Poor middle management. Work life balance.,,5.0,3.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,27 January 2021,15:22:40,One of the best places to work, Technical Writer,"Menlo Park, CA",Former Employee ,full-time, more than 3 years,1,"Some of the best work opportunities to make a difference. The company is great, as is the culture. It is a collaborative environment, so everyone works together to succeed.","Unfortunately with a company that is trying to make a huge difference, the work-life balance is not great. Typically you end up working once you get home and occasionally on weekends.",,5.0,2.0,4.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,26 January 2021,06:35:42,Built some new tech products, Product Management,"San Jose, CA",Current Employee ,full-time,,0,Work life balance was good,Didn’t like the product I worked on,,5.0,,,,,,,,,,,,
0,0,0,26 January 2021,13:22:15,Good company, Financial Analyst,"San Francisco, CA",Current Employee ,full-time, more than a year,0,"Pay, benefits, management and overall camraderie",Not many to think of truly,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,26 January 2021,16:17:07,Graduate Software Engineer, Software Engineer,"London, England",Current Employee ,full-time, more than a year,0,"Good pay, large scale systems",Work-life balance is not that great,,5.0,,,,,,,,,,,,
0,0,0,26 January 2021,20:43:15,Culture and benefits, Senior Technical Recruiter,"Menlo Park, CA",Current Employee ,full-time, more than 5 years,0,"Comp, benefits, inclusive culture, culture, work life balance",Work life balance is sometimes tricky,,5.0,4.0,5.0,5.0,5.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,26 January 2021,21:23:48,Good Company, Manager,,Current Employee ,part-time,,0,I thought it was Good salary,I thought it was hard work,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,26 January 2021,21:59:51,Great place to work, Marketing Coordinator,Singapore,Former Employee ,full-time, more than a year,0,Great manager and people in general - very knowledgable and competent team members. Free meals & snacks in the office help save time and money!,"As a contingent/contract worker, I did not get access to the full benefits (but still on par with the industry standards). Full-time employees are very well taken care of.",,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,25 January 2021,05:59:23,Executive assistant, Executive Assistant,"London, England",Former Employee ,full-time,,0,Good fun company! Great free breakfast lunch and dinner !,Can lack in structure sometimes,,5.0,4.0,5.0,5.0,5.0,5.0,4.0,Recommends,,Approves of CEO,,,
0,0,0,25 January 2021,09:12:42,Excellent, Senior Software Engineer,"London, England",Current Employee ,full-time,,0,Great people and really interesting projects.,The long hours are sometimes tedious.,,5.0,,,,,,,,,,,,
0,0,0,25 January 2021,11:05:27,Smart people and a great place to work, Program Manager,"Dublin, Dublin",Current Employee ,full-time, more than a year,0,"Plenty of options to develop yourself, to learn and meet new people, there is a nice and relaxed work environment with a lot of autonomy to work the way you like, capable management who is enabling and kind and it's never boring :)","Maybe ""too relaxed"" environment for someone who like a very structured and defined way of working. It's a big company with offices on multiple locations which can make it hard to know who to reach out to, talk to, go to.",,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,25 January 2021,19:07:49,Great company, Software Engineer,"San Francisco, CA",Current Employee ,full-time, more than 3 years,0,"Challenging work, which is great.","No downtime, which is also fine.",,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,
0,0,0,25 January 2021,21:38:06,Great place to work, Data Scientist,"Menlo Park, CA",Former Employee ,full-time, more than a year,0,Lots of opportunities for big impact.,Can be a good deal of bureaucracy,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,25 January 2021,21:38:06,Great place to work, Data Scientist,"Menlo Park, CA",Former Employee ,full-time, more than a year,0,Lots of opportunities for big impact.,Can be a good deal of bureaucracy,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,25 January 2021,22:08:08,Good, Business Development Manager,New Delhi,Current Employee ,full-time,,0,good is best way in office,rumours about fake news In company,,5.0,,,,,,,,,,,,
0,0,0,24 January 2021,01:34:37,Good for engineer, Software Engineer,"Seattle, WA",Current Employee ,full-time,,0,Many growth room for engineer,Peer pressure is big as people are smart,,5.0,,,,,,,,,,,,
0,0,0,24 January 2021,07:43:48,Best Job Ever, Senior Software Engineer,"San Francisco, CA",Former Employee ,full-time, more than 10 years,0,"great pay, great co-workers, great benefits","long hours, lack of diversity",,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,24 January 2021,08:51:05,Good place for juniors, Software Engineer,Tel Aviv-Yafo,Former Employee ,full-time, less than a year,0,"The money us good, also I know how to write code now","Huge company, it's can be hard sometimes",,5.0,4.0,5.0,4.0,3.0,5.0,5.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,24 January 2021,09:34:46,Great place to work, Partner Solutions Manager,"London, England",Current Employee ,full-time, more than 3 years,0,"Salary, Culture, Projects, People, Bonus",Pay progression can be slow,,5.0,3.0,4.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,24 January 2021,11:12:03,Amazing company to work for. One of the best in my career, SWE Manager,,Current Employee ,full-time,,0,"* Open and transparent 
* Fast moving",* work life balance can be low sometimes,,5.0,3.0,5.0,4.0,5.0,5.0,4.0,,,,,,
0,0,0,24 January 2021,11:53:09,CFE Facebook (Data Center), Critical Facility Engineer,"Los Lunas, NM",Current Employee ,full-time,,0,"Great perks, competitive pay and bonuses for motivated team players.",Nothing to complain about at this time,,5.0,4.0,5.0,5.0,5.0,5.0,4.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,0,24 January 2021,12:33:49,Software Engineer, Software Engineer,,Current Employee ,full-time,,0,Great people to work with and possibility to impact at massive scale.,A person have to be proactive and comfortable fixing things.,,5.0,5.0,5.0,5.0,5.0,4.0,4.0,Recommends,,Approves of CEO,,,
0,0,0,23 January 2021,10:25:17,Overall Review, Data Scientist,,Current Employee ,full-time,,0,Awesome place to work - very supportive and many smart people,Hard to think of many,,5.0,,,,,,,,,,,,
0,0,0,23 January 2021,11:40:11,this is still a great company, Account Manager,"Austin, TX",Current Employee ,full-time, more than 3 years,0,"flexibility, impact, career outlook, compensation",it has gotten very corporate,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,23 January 2021,13:23:01,Greate Experience, Senior Software Engineer,"Mountain View, CA",Former Employee ,full-time,,0,The food variety was great,The salmon provided was not smoked,,5.0,,,,,,,,,,,,
0,0,0,22 January 2021,10:54:19,"Great company to work for, but its is a liberal censorship platform", Advanced Business Analyst,"Dublin, Dublin",Current Employee ,full-time, more than a year,0,"Great colleagues, work gets done, exciting technical projects to work on, and day-to-day job is really exciting. Best working ethics and culture I have ever experienced.",Scary business. But what can we do.,,5.0,4.0,1.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,22 January 2021,11:40:44,Great place to work, Customer Service,,Former Employee ,full-time,,0,Its a pleasing company to work at.,not as of now .,,5.0,,,,,,,,,,,,
0,0,0,22 January 2021,14:28:23,Software Engineer, Software Engineer,"New York, NY",Former Employee ,full-time,,0,its very good work place to work,not any cons that I can think of,,5.0,,,,,,,,,,,,
0,1,0,22 January 2021,17:00:29,Love it, Recruiting Manager,"Menlo Park, CA",Current Employee ,full-time,,0,"Great leadership
Amazing benefits 
Great people","Work life balance
Red tape
Hard to juggle covid and work",,5.0,2.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,22 January 2021,21:01:09,Good place to work for, Business Analyst,Bangalore,Current Employee ,full-time,,0,Work life balance. Good learning curve,No as such so far,None,5.0,,,,,,,,,,,,
0,0,0,21 January 2021,02:49:56,Great Company, Sales Program Manager,,Current Employee ,full-time, more than 3 years,0,"Great pay and benefits, move fast culture, transparency is valued, a lot of room and opportunities for self development, great and very smart people, leadership that cares about people and their wellbeing.",Sometimes the level of information influx can get overwhelming.,,5.0,4.0,5.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,21 January 2021,04:23:38,Awesome, Technical Sourcer,"Dublin, Dublin",Current Employee ,full-time, more than 3 years,0,"Conditions, interesting projects, the scale of everything, the people","Nothing that I can think of, but I'm a very optimistic person",Let's do this,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,21 January 2021,07:40:34,Great place to work, Technical Sourcer,"Los Angeles, CA",Current Employee ,full-time,,0,"Awesome people, perks, and devices",Constant change and goals that don't align with business needs,,5.0,,,,,,,,,,,,
0,0,0,21 January 2021,12:35:25,entry level software dev at fb, Software Engineer,"West Seattle, WA",Current Employee ,full-time,,0,"free food, free gym, employees treated well",no cons of working at this company,,5.0,4.0,5.0,4.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,21 January 2021,14:50:15,Good company, Data Scientist,"New York, NY",Current Employee ,full-time,,0,"great company culture, interesting product","no downside still now, everything great",,5.0,,,,,,,,,,,,
0,0,0,21 January 2021,15:40:57,Amazing Benefits and Open Culture, Operations Manager,"Menlo Park, CA",Current Employee ,full-time, more than a year,0,"Colleagues, benefits, transparency, internal tools, L&D resources",Facebook does a poor job of communicating its positive work to the external community,Communicate to external stakeholders and the press often and accurately! Share the company's wins and be open quickly when we have failures.,5.0,5.0,5.0,3.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,21 January 2021,18:31:12,Amazing company, Software Engineer,"Pittsburgh, PA",Current Employee ,full-time, less than a year,0,Great culture. Amazing benefits and amazing pay.,Nothing I can think off,Keep doing the good job!’,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,,Approves of CEO,,,
0,0,0,20 January 2021,03:31:33,Great Entry Level Position at facebook, Market Specialist,"Dublin, Dublin",Former Employee ,full-time, more than 3 years,0,"- Culture, people, work environment
- Manager - employee relations, focus on growth and learning (very supportive)
- Freedom to choose projects
- Fast paced with a lot of room to have impact","- The position title (you actually do a job of a Project Manager)
- Salary - should be paid more (equal to Project Manager salary)
- Career paths limited within this department",,5.0,5.0,5.0,5.0,4.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,20 January 2021,05:30:39,Great, Software Engineer,"Menlo Park, CA",Former Employee ,full-time, more than 5 years,0,"perks, salary, Rsu, location, remote work",work-life balance for parents / but managers are usually understanding,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,20 January 2021,11:25:12,Great place for work, Data Engineer,"Menlo Park, CA",Current Employee ,full-time, less than a year,0,"fast pace, nice co-workers and a lot of opportunities",limited growth space for data engineers,,5.0,5.0,5.0,5.0,5.0,3.0,5.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,20 January 2021,13:27:34,Great company!, Software Engineer Intern,"Menlo Park, CA",Current Employee ,full-time,,0,"Facebook is an amazing company with a beautiful campus, challenging projects for interns, and amazing benefits.",The work-life balance is not as important as at other companies.,,5.0,3.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,20 January 2021,14:32:00,"Great benefits, good autonomy, but top-down direction can be thrashy", Growth Marketing Manager,"Menlo Park, CA",Current Employee ,full-time, more than 3 years,0,"Good benefits (salary, healthcare, RSU, etc.), cares about your wellbeing, work/life balance isn't terrible",Some top-down decisions and re-orgs can be thrashy,,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,20 January 2021,14:32:00,"Great benefits, good autonomy, but top-down direction can be thrashy", Growth Marketing Manager,"Menlo Park, CA",Current Employee ,full-time, more than 3 years,0,"Good benefits (salary, healthcare, RSU, etc.), cares about your wellbeing, work/life balance isn't terrible",Some top-down decisions and re-orgs can be thrashy,,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,20 January 2021,15:51:59,"Good Company, great people", Senior Technical Recruiter,"New York, NY",Current Employee ,full-time,,0,"Work life balance
Ability to work with awesome people
Good strategy and vision by leadership",There is nothing at this time that comes to mind.,,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,1,0,20 January 2021,16:17:39,Best company I have worked so far, Data Scientist,"Menlo Park, CA",Current Employee ,full-time,,0,"- great benefit
- extra COVID leave 
- fair compensation and promotion system 
- leadership and management caring IC career growth","- pressure from performance review
- problem scope is small",,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,20 January 2021,19:15:34,x, Social Media Manager,"New York, NY",Current Employee ,full-time,,0,they treat you well here,the office is very modern,,5.0,,,,,,,,,,,,
0,0,0,21 January 2021,00:05:31,"Takes Care of Employees, Good Work", Network Engineer,"Altoona, IA",Current Employee ,full-time, more than a year,0,Company makes a sufficient effort to take care of it's employees and there's lots of good work.,Facebook is reactive instead of proactive when it comes to stopping misuse on its platform. Doesn't feel great to be a part of that,,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO,,,
0,1,1,19 January 2021,04:18:12,Great until covid,,Amsterdam,Former Employee ,full-time,,0,"Great benefits, team and atmosphere",Not as much to do and financially difficult times.,,5.0,,,,,,,,,,,,
0,0,0,19 January 2021,08:59:33,Great Company to work for, Software Engineer,,Current Employee ,full-time,,0,"Relaxed work environment, interesting projects",Huge promotion cycle pressure. Have to defend projects,,5.0,,,,,,,,,,,,
0,0,0,19 January 2021,11:35:54,My Review, Software Engineer,"Menlo Park, CA",Current Employee ,full-time, more than a year,0,"great coworkers, feedback system, culture, food",i can't think of any cons,,5.0,,,,,,,,,,,,
0,0,0,19 January 2021,12:41:04,Great place to work, Market Specialist,"Dublin, Dublin",Current Employee ,full-time, less than a year,0,"You have the opportunity to work on very interesting projects while making great impact on product and building up a diverse set of work skills.
There are performance reviews often.
Great learning experience.
Good work perks and benefits.
Very nice people to work with.
Fast paced environment.",No cons so far to mention about.,,5.0,3.0,5.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,19 January 2021,16:36:02,Software Engineer, Software Engineer,"Seattle, WA",Former Employee ,full-time, more than a year,0,Good Pay and encouraging environment. Good for old people.,Not Competitive and is extremely slow with changes.,,5.0,2.0,5.0,5.0,4.0,5.0,3.0,Recommends,Positive Outlook,Disapproves of CEO,,,
